GCF_ID,Replicon_Acc,Group,Total_tRNA,Size_bp_from_GBFF,log10_Size_bp,GC_Content,tRNA_Group,Coding_Density
GCF_041320625.1,NZ_CP166706.1,tRNA_Plasmid,2,106813,5.028624113035979,49.17098106035782,tRNA+,85.55700148858286
GCF_041320635.1,NZ_CP166690.1,Non_tRNA_Plasmid,0,99523,4.997923458823919,51.55893612531776,tRNA-,81.86851280608502
GCF_041320635.1,NZ_CP166691.1,Non_tRNA_Plasmid,0,75078,4.875512694949138,53.43109832440928,tRNA-,81.60180079384108
GCF_041320635.1,NZ_CP166692.1,Non_tRNA_Plasmid,0,7825,3.8934843462184863,48.26837060702876,tRNA-,73.3929712460064
GCF_041320635.1,NZ_CP166693.1,Non_tRNA_Plasmid,0,4424,3.645815118296642,42.26943942133816,tRNA-,65.23508137432188
GCF_041320635.1,NZ_CP166694.1,Non_tRNA_Plasmid,0,3980,3.599883072073688,44.321608040201006,tRNA-,46.63316582914573
GCF_041320635.1,NZ_CP166695.1,Non_tRNA_Plasmid,0,2292,3.3602146132953523,51.96335078534031,tRNA-,42.146596858638745
GCF_041320645.1,NZ_CP166697.1,Non_tRNA_Plasmid,0,198553,5.297876453341996,51.43765140793642,tRNA-,81.33798028737918
GCF_041320645.1,NZ_CP166698.1,Non_tRNA_Plasmid,0,55935,4.747683642416988,52.56815947081434,tRNA-,82.52257084115492
GCF_041320645.1,NZ_CP166699.1,Non_tRNA_Plasmid,0,36465,4.561876217899017,50.3194844371315,tRNA-,64.70588235294117
GCF_041320655.1,NZ_CP166701.1,Non_tRNA_Plasmid,0,31610,4.499824495839579,34.979436887061055,tRNA-,70.528313824739
GCF_041344775.1,NZ_CP158148.1,Non_tRNA_Plasmid,0,148663,5.172202892561506,50.00235431815583,tRNA-,84.12382368175
GCF_041344775.1,NZ_CP158149.1,Non_tRNA_Plasmid,0,88172,4.945330691978763,50.14743909631175,tRNA-,84.15937032164406
GCF_041344845.1,NZ_CP166827.1,Non_tRNA_Plasmid,0,95007,4.97775560475597,35.39528666308798,tRNA-,84.91163808982496
GCF_041344845.1,NZ_CP166828.1,Non_tRNA_Plasmid,0,83012,4.919140877401156,37.95475352961017,tRNA-,79.32106201513034
GCF_041344845.1,NZ_CP166829.1,Non_tRNA_Plasmid,0,60817,4.784024993322423,34.7879704687834,tRNA-,69.43453310751929
GCF_041344845.1,NZ_CP166830.1,Non_tRNA_Plasmid,0,46583,4.668227454174858,37.98810724942576,tRNA-,70.3904857995406
GCF_041344885.1,NZ_CP166748.1,Non_tRNA_Plasmid,0,33825,4.529237805269661,41.53436807095344,tRNA-,83.320029563932
GCF_041344885.1,NZ_CP166749.1,Non_tRNA_Plasmid,0,71234,4.8526873319502535,53.800151612993794,tRNA-,83.33239745065559
GCF_041344885.1,NZ_CP166750.1,Non_tRNA_Plasmid,0,10077,4.003331258561326,55.03622109754888,tRNA-,72.84906222089907
GCF_041344895.1,NZ_CP166752.1,Non_tRNA_Plasmid,0,266138,5.425106888877087,52.165793685982464,tRNA-,87.04619407976313
GCF_041344895.1,NZ_CP166753.1,Non_tRNA_Plasmid,0,206982,5.31593257907732,49.855059860277706,tRNA-,82.38880675614304
GCF_041344895.1,NZ_CP166754.1,Non_tRNA_Plasmid,0,15032,4.17701676709247,53.23975518893028,tRNA-,78.33288983501863
GCF_041344905.1,NZ_CP166755.1,Non_tRNA_Plasmid,0,9204,3.963976609996606,50.55410691003911,tRNA-,51.91221208170361
GCF_041344905.1,NZ_CP166756.1,Non_tRNA_Plasmid,0,77772,4.890823267500776,50.37417065267705,tRNA-,78.94100704623771
GCF_041344905.1,NZ_CP166758.1,Non_tRNA_Plasmid,0,79803,4.902019217904063,49.56329962532737,tRNA-,84.51937897071538
GCF_041344915.1,NZ_CP166760.1,Non_tRNA_Plasmid,0,53898,4.731572650064678,50.05380533600504,tRNA-,75.72080596682623
GCF_041344915.1,NZ_CP166761.1,Non_tRNA_Plasmid,0,169206,5.228415758943495,51.94319350377646,tRNA-,85.03362764913774
GCF_041344915.1,NZ_CP166762.1,tRNA_Plasmid,1,110543,5.043531246619614,49.34731281039957,tRNA+,83.42545434808174
GCF_041344915.1,NZ_CP166763.1,Non_tRNA_Plasmid,0,100021,5.000091192266347,53.188830345627416,tRNA-,85.22410293838294
GCF_041344925.1,NZ_CP166765.1,Non_tRNA_Plasmid,0,194888,5.289785098767562,50.44692336110997,tRNA-,84.0549443783096
GCF_041344925.1,NZ_CP166766.1,Non_tRNA_Plasmid,0,65498,4.816228038889112,51.425997740389015,tRNA-,87.14006534550673
GCF_041344925.1,NZ_CP166767.1,Non_tRNA_Plasmid,0,48526,4.6859744938802255,49.94642047562132,tRNA-,77.07620656967399
GCF_041344925.1,NZ_CP166768.1,Non_tRNA_Plasmid,0,100032,5.000138952003074,53.189979206653874,tRNA-,85.27071337172104
GCF_041344935.1,NZ_CP166732.1,Non_tRNA_Plasmid,0,69698,4.843220316097638,39.72280409767856,tRNA-,76.83577721024993
GCF_041344935.1,NZ_CP166733.1,Non_tRNA_Plasmid,0,51338,4.710438945638841,39.68795044606335,tRNA-,82.15551832950251
GCF_041344935.1,NZ_CP166734.1,Non_tRNA_Plasmid,0,42306,4.626401965060686,42.70316267196142,tRNA-,80.50631116153737
GCF_041344935.1,NZ_CP166735.1,Non_tRNA_Plasmid,0,12823,4.107989642267512,42.07283786945333,tRNA-,65.84262653045309
GCF_041344935.1,NZ_CP166736.1,Non_tRNA_Plasmid,0,10628,4.02645154573824,37.59879563417388,tRNA-,59.57847196085811
GCF_041344945.1,NZ_CP166738.1,Non_tRNA_Plasmid,0,79302,4.899284140382052,39.368490075912334,tRNA-,82.93107361731104
GCF_041344945.1,NZ_CP166739.1,Non_tRNA_Plasmid,0,69480,4.841859809775061,41.82642487046632,tRNA-,80.60736902705814
GCF_041344945.1,NZ_CP166740.1,Non_tRNA_Plasmid,0,51020,4.707740454273771,44.25127401019208,tRNA-,85.47432379459036
GCF_041344945.1,NZ_CP166741.1,Non_tRNA_Plasmid,0,42858,4.632031900508186,38.03023939521209,tRNA-,85.95128097438051
GCF_041344945.1,NZ_CP166742.1,Non_tRNA_Plasmid,0,12891,4.110286608403565,38.53075789310372,tRNA-,75.66519277014972
GCF_041344945.1,NZ_CP166743.1,Non_tRNA_Plasmid,0,11061,4.043794392325779,34.62616399963837,tRNA-,83.78085164090047
GCF_041344945.1,NZ_CP166744.1,Non_tRNA_Plasmid,0,7975,3.901730691729219,35.28526645768025,tRNA-,56.85266457680251
GCF_041344945.1,NZ_CP166745.1,Non_tRNA_Plasmid,0,7053,3.848373883844602,35.60187154402382,tRNA-,60.37147313200057
GCF_041344945.1,NZ_CP166746.1,Non_tRNA_Plasmid,0,3523,3.5469126431812423,37.52483678682941,tRNA-,68.71984104456429
GCF_041344955.1,NZ_CP166818.1,Non_tRNA_Plasmid,0,347738,5.541252151967597,56.28059055955921,tRNA-,85.31394325612962
GCF_041344965.1,NZ_CP166820.1,Non_tRNA_Plasmid,0,448137,5.651410802499197,56.58113478690668,tRNA-,85.15855642359368
GCF_041344975.1,NZ_CP166822.1,Non_tRNA_Plasmid,0,444414,5.647787731697672,56.74618711381729,tRNA-,84.9421935402575
GCF_041345025.1,NZ_CP166836.1,tRNA_Plasmid,1,1328750,6.123443277531353,60.40760112888053,tRNA+,83.63424270931327
GCF_041345025.1,NZ_CP166835.1,tRNA_Plasmid,1,1712122,6.233534707793833,62.28615717805156,tRNA+,88.14348510211305
GCF_041345135.1,NZ_CP166839.1,tRNA_Plasmid,1,1328750,6.123443277531353,60.40760112888053,tRNA+,83.63424270931327
GCF_041345135.1,NZ_CP166838.1,tRNA_Plasmid,1,1712122,6.233534707793833,62.28615717805156,tRNA+,88.14348510211305
GCF_041346665.1,NZ_CP160193.1,Non_tRNA_Plasmid,0,280283,5.447596757303317,46.13765372855293,tRNA-,81.34349924897336
GCF_041346665.1,NZ_CP160194.1,Non_tRNA_Plasmid,0,114386,5.058372873278574,51.95391044358575,tRNA-,82.95508191561905
GCF_041346665.1,NZ_CP160195.1,Non_tRNA_Plasmid,0,95709,4.980952778597704,50.173964830893645,tRNA-,83.8813486714938
GCF_041346665.1,NZ_CP160196.1,Non_tRNA_Plasmid,0,9292,3.9681092011281978,55.16573396470081,tRNA-,75.34438226431338
GCF_041346665.1,NZ_CP160197.1,Non_tRNA_Plasmid,0,4118,3.614686342282013,41.16075764934434,tRNA-,59.61631860126275
GCF_041346895.1,NZ_CP160199.1,Non_tRNA_Plasmid,0,236487,5.373807271993741,46.49388761327261,tRNA-,81.48439449102911
GCF_041346895.1,NZ_CP160200.1,Non_tRNA_Plasmid,0,118468,5.073601056673514,54.48475537697944,tRNA-,79.45352331431273
GCF_041346895.1,NZ_CP160201.1,Non_tRNA_Plasmid,0,111886,5.048775747805154,51.7544643655149,tRNA-,78.7408612337558
GCF_041346895.1,NZ_CP160202.1,Non_tRNA_Plasmid,0,54879,4.739406189097407,52.76699648317207,tRNA-,90.22030284808396
GCF_041346895.1,NZ_CP160203.1,Non_tRNA_Plasmid,0,12798,4.107142105833073,55.39928113767776,tRNA-,72.9254571026723
GCF_041346895.1,NZ_CP160204.1,Non_tRNA_Plasmid,0,5595,3.7478000908643687,51.17068811438784,tRNA-,59.10634495084897
GCF_041346905.1,NZ_CP160051.1,Non_tRNA_Plasmid,0,307723,5.488159957735211,47.02735902093766,tRNA-,81.93115236755133
GCF_041346905.1,NZ_CP160052.1,Non_tRNA_Plasmid,0,126707,5.102800608390914,52.4643468790201,tRNA-,81.81868405060494
GCF_041346905.1,NZ_CP160053.1,Non_tRNA_Plasmid,0,112367,5.050638786124767,49.12474302953714,tRNA-,87.08784607580517
GCF_041346905.1,NZ_CP160054.1,Non_tRNA_Plasmid,0,11057,4.043637309592571,48.13240481143167,tRNA-,64.04992312562177
GCF_041346915.1,NZ_CP160056.1,Non_tRNA_Plasmid,0,303747,5.48251199725697,47.11256407470691,tRNA-,82.19965958511524
GCF_041346915.1,NZ_CP160057.1,Non_tRNA_Plasmid,0,41302,4.615971082356965,45.46995302890901,tRNA-,85.97888722095782
GCF_041346915.1,NZ_CP160058.1,Non_tRNA_Plasmid,0,4922,3.692141609366784,44.88013002844372,tRNA-,47.19626168224299
GCF_041346935.1,NZ_CP166845.1,Non_tRNA_Plasmid,0,27595,4.440830398401283,36.47037506794709,tRNA-,58.66280123210726
GCF_041346935.1,NZ_CP166846.1,Non_tRNA_Plasmid,0,3788,3.578409970331236,36.8532206969377,tRNA-,35.480464625131994
GCF_041346945.1,NZ_CP166851.1,Non_tRNA_Plasmid,0,185872,5.269213972013077,71.41635103727296,tRNA-,83.27881552896618
GCF_041378885.1,NZ_CP166902.1,tRNA_Plasmid,1,115968,5.0643381673246815,51.88414045253863,tRNA+,86.27207505518764
GCF_041378885.1,NZ_CP166903.1,Non_tRNA_Plasmid,0,101741,5.007496001944319,54.063750110574894,tRNA-,85.75500535673918
GCF_041378885.1,NZ_CP166904.1,Non_tRNA_Plasmid,0,66276,4.821356289271302,51.445470456877295,tRNA-,86.91381495564005
GCF_041378885.1,NZ_CP166905.1,Non_tRNA_Plasmid,0,2182,3.338854746252323,49.266727772685606,tRNA-,43.17140238313474
GCF_041378885.1,NZ_CP166906.1,tRNA_Plasmid,13,1154,3.0622058088197126,51.55979202772964,tRNA+,0.0
GCF_041378905.1,NZ_CP166884.1,tRNA_Plasmid,1,120041,5.0793296046524565,52.10053231812464,tRNA+,86.36299264417991
GCF_041378905.1,NZ_CP166885.1,Non_tRNA_Plasmid,0,66276,4.821356289271302,51.445470456877295,tRNA-,87.04508419337317
GCF_041378905.1,NZ_CP166886.1,tRNA_Plasmid,2,3834,3.583652108542044,55.55555555555556,tRNA+,87.97600417318728
GCF_041378905.1,NZ_CP166887.1,Non_tRNA_Plasmid,0,2495,3.397070549959409,51.46292585170341,tRNA-,25.370741482965933
GCF_041378915.1,NZ_CP166889.1,tRNA_Plasmid,1,124093,5.093747283939377,51.968281853126285,tRNA+,86.00001611694455
GCF_041378915.1,NZ_CP166890.1,Non_tRNA_Plasmid,0,66276,4.821356289271302,51.44848814050334,tRNA-,87.04508419337317
GCF_041378915.1,NZ_CP166891.1,Non_tRNA_Plasmid,0,2495,3.397070549959409,51.46292585170341,tRNA-,25.370741482965933
GCF_041378925.1,NZ_CP166893.1,tRNA_Plasmid,1,120041,5.0793296046524565,52.101365366832994,tRNA+,86.32300630617873
GCF_041378925.1,NZ_CP166894.1,Non_tRNA_Plasmid,0,66276,4.821356289271302,51.44697929869032,tRNA-,87.04508419337317
GCF_041378925.1,NZ_CP166895.1,Non_tRNA_Plasmid,0,2495,3.397070549959409,51.46292585170341,tRNA-,25.370741482965933
GCF_041378935.1,NZ_CP166914.1,Non_tRNA_Plasmid,0,46067,4.663389930814253,59.031410771267936,tRNA-,82.59057459786833
GCF_041378945.2,NZ_CP166927.2,Non_tRNA_Plasmid,0,41148,4.614348731162569,54.82648002333042,tRNA-,83.58607951783804
GCF_041378945.2,NZ_CP166926.2,Non_tRNA_Plasmid,0,131970,5.1204752166965255,54.108509509737054,tRNA-,78.15943017352429
GCF_041378955.2,NZ_CP166924.2,Non_tRNA_Plasmid,0,68455,4.835405174794402,62.03637426046308,tRNA-,89.53473084508072
GCF_041379745.1,NZ_CP166867.1,Non_tRNA_Plasmid,0,5854,3.767452718097773,32.251451998633414,tRNA-,55.654253501879055
GCF_041379775.1,NZ_CP166882.1,Non_tRNA_Plasmid,0,14149,4.150725746586194,44.985511343557846,tRNA-,86.29585129691144
GCF_041379785.1,NZ_CP166910.1,Non_tRNA_Plasmid,0,237571,5.37579342575089,50.02378236400907,tRNA-,82.98950629496025
GCF_041379965.2,NZ_CP166922.2,Non_tRNA_Plasmid,0,79050,4.897901874268228,55.390259329538274,tRNA-,84.67678684376976
GCF_041379965.2,NZ_CP166921.2,Non_tRNA_Plasmid,0,104606,5.0195565955461605,58.295891249067935,tRNA-,88.55897367263827
GCF_041409695.1,NZ_CP150984.1,Non_tRNA_Plasmid,0,165613,5.219094424276584,55.42318537795946,tRNA-,87.38927499652804
GCF_041409745.1,NZ_CP166965.1,Non_tRNA_Plasmid,0,70300,4.846955325019824,44.83214793741109,tRNA-,82.7823613086771
GCF_041409745.1,NZ_CP166964.1,Non_tRNA_Plasmid,0,96210,4.983220214648103,50.22866645878806,tRNA-,85.97547032533001
GCF_041410195.1,NZ_CP166968.1,Non_tRNA_Plasmid,0,70300,4.846955325019824,44.83214793741109,tRNA-,82.7823613086771
GCF_041410195.1,NZ_CP166967.1,Non_tRNA_Plasmid,0,96210,4.983220214648103,50.22866645878806,tRNA-,85.97547032533001
GCF_041410195.1,NZ_CP166969.1,Non_tRNA_Plasmid,0,9610,3.982723387668545,45.26534859521332,tRNA-,56.88865764828304
GCF_041410215.1,NZ_CP166978.1,Non_tRNA_Plasmid,0,267651,5.427568870337312,52.39098677008492,tRNA-,87.65481914881693
GCF_041410215.1,NZ_CP166977.1,tRNA_Plasmid,1,120041,5.0793296046524565,52.101365366832994,tRNA+,86.36299264417991
GCF_041410215.1,NZ_CP166976.1,Non_tRNA_Plasmid,0,45670,4.659631011607001,51.25246332384498,tRNA-,90.4357346179111
GCF_041410215.1,NZ_CP166980.1,Non_tRNA_Plasmid,0,2495,3.397070549959409,51.46292585170341,tRNA-,25.370741482965933
GCF_041411015.1,NZ_CP087472.1,Non_tRNA_Plasmid,0,97003,4.9867851658466416,49.265486634433984,tRNA-,80.78306856488975
GCF_041411055.1,NZ_CP087474.1,Non_tRNA_Plasmid,0,6114,3.78632543439007,46.31992149165849,tRNA-,60.516846581615965
GCF_041411055.1,NZ_CP087475.1,Non_tRNA_Plasmid,0,32950,4.517855418930028,41.207890743550834,tRNA-,84.50986342943854
GCF_041411055.1,NZ_CP087476.1,Non_tRNA_Plasmid,0,294842,5.469589348484895,47.32670379389639,tRNA-,81.32559133366345
GCF_041411125.1,NZ_CP087478.1,Non_tRNA_Plasmid,0,296361,5.471821051536709,47.410084322836,tRNA-,81.38587735903172
GCF_041411135.1,NZ_CP087480.1,Non_tRNA_Plasmid,0,118029,5.07198872758235,51.919443526590925,tRNA-,81.10549102339256
GCF_041411165.1,NZ_CP087482.1,Non_tRNA_Plasmid,0,59372,4.773581678778409,51.94704574546925,tRNA-,81.43064070605672
GCF_041411195.1,NZ_CP087484.1,Non_tRNA_Plasmid,0,59370,4.773567048926059,51.94711133569143,tRNA-,81.4300151591713
GCF_041411215.1,NZ_CP087489.1,Non_tRNA_Plasmid,0,59370,4.773567048926059,51.9437426309584,tRNA-,81.4300151591713
GCF_041411215.1,NZ_CP087490.1,Non_tRNA_Plasmid,0,61547,4.789206888864434,48.62625310738135,tRNA-,86.28365314312639
GCF_041411245.1,NZ_CP087492.1,Non_tRNA_Plasmid,0,6115,3.786396461372304,46.32869991823385,tRNA-,60.5233033524121
GCF_041411245.1,NZ_CP087493.1,Non_tRNA_Plasmid,0,41561,4.618685988578525,47.27027742354611,tRNA-,88.64079305117778
GCF_041411245.1,NZ_CP087494.1,Non_tRNA_Plasmid,0,116939,5.0679593756622126,51.99206423862014,tRNA-,81.20216523144545
GCF_041411255.1,NZ_CP087496.1,Non_tRNA_Plasmid,0,54998,4.740346896680485,51.86734063056838,tRNA-,82.72664460525837
GCF_041411265.1,NZ_CP087498.1,Non_tRNA_Plasmid,0,97005,4.986794120002798,49.26653265295604,tRNA-,80.78346476985722
GCF_041411285.1,NZ_CP087501.1,Non_tRNA_Plasmid,0,2091,3.320354032817672,55.52367288378765,tRNA-,47.34576757532281
GCF_041411285.1,NZ_CP087502.1,Non_tRNA_Plasmid,0,35750,4.5532760461371,41.2,tRNA-,82.58181818181818
GCF_041411285.1,NZ_CP087503.1,Non_tRNA_Plasmid,0,59371,4.773574363913838,51.94623637802968,tRNA-,81.43032793788213
GCF_041411285.1,NZ_CP087504.1,Non_tRNA_Plasmid,0,96461,4.984351759889728,51.37413047760234,tRNA-,85.09138408268626
GCF_041411315.1,NZ_CP087506.1,Non_tRNA_Plasmid,0,59357,4.773471942871205,51.94501069798002,tRNA-,81.45121889583369
GCF_041411315.1,NZ_CP087507.1,Non_tRNA_Plasmid,0,96467,4.984378772732781,51.373008386287545,tRNA-,84.98346584842486
GCF_041411315.1,NZ_CP087508.1,tRNA_Plasmid,83,4679600,6.670208732301256,52.17640396615095,tRNA+,87.50700914608086
GCF_041411315.1,NZ_CP087509.1,Non_tRNA_Plasmid,0,2089,3.3199384399803087,55.57683101962662,tRNA-,46.81665868836764
GCF_041411325.1,NZ_CP087511.1,Non_tRNA_Plasmid,0,96210,4.983220214648103,51.36991996673942,tRNA-,83.85095104458996
GCF_041411325.1,NZ_CP087512.1,tRNA_Plasmid,83,4681359,6.670371947203203,52.17747666863405,tRNA+,87.50747379126446
GCF_041411325.1,NZ_CP087513.1,Non_tRNA_Plasmid,0,2111,3.3244882333076564,55.6608242539081,tRNA-,57.081951681667455
GCF_041411325.1,NZ_CP087514.1,Non_tRNA_Plasmid,0,35639,4.5519255096023565,41.23291899323775,tRNA-,74.12104716742894
GCF_041411935.1,NZ_CP087518.1,Non_tRNA_Plasmid,0,31706,4.501141455287782,49.84860909607015,tRNA-,77.40175361130386
GCF_041411985.1,NZ_CP087520.1,Non_tRNA_Plasmid,0,31706,4.501141455287782,49.84860909607015,tRNA-,77.27874850186085
GCF_041412005.1,NZ_CP087522.1,Non_tRNA_Plasmid,0,31706,4.501141455287782,49.84860909607015,tRNA-,77.27874850186085
GCF_041412055.1,NZ_CP087524.1,Non_tRNA_Plasmid,0,31706,4.501141455287782,49.84860909607015,tRNA-,77.27874850186085
GCF_041412075.1,NZ_CP087526.1,Non_tRNA_Plasmid,0,31706,4.501141455287782,49.84860909607015,tRNA-,77.27874850186085
GCF_041412105.1,NZ_CP087532.1,Non_tRNA_Plasmid,0,110054,5.0416058319539525,51.71643011612481,tRNA-,78.45875661039126
GCF_041412145.1,NZ_CP087535.1,tRNA_Plasmid,1,82437,4.916122178799165,46.82363501825637,tRNA+,82.38654972888388
GCF_041412165.1,NZ_CP087537.1,Non_tRNA_Plasmid,0,31831,4.502850282593983,49.970154880462445,tRNA-,76.97527567465679
GCF_041412195.1,NZ_CP087539.1,Non_tRNA_Plasmid,0,48739,4.687876614324758,43.470321508442936,tRNA-,70.82008248014937
GCF_041412195.1,NZ_CP087540.1,Non_tRNA_Plasmid,0,48715,4.687662706885836,43.42810222724007,tRNA-,70.13856101816688
GCF_041412265.1,NZ_CP087542.1,Non_tRNA_Plasmid,0,48780,4.688241795977712,43.47068470684707,tRNA-,72.43952439524395
GCF_041412455.1,NZ_CP087544.1,Non_tRNA_Plasmid,0,4188,3.622006673006805,53.46227316141356,tRNA-,52.48328557784145
GCF_041412455.1,NZ_CP087545.1,Non_tRNA_Plasmid,0,3982,3.6001012556913907,50.05022601707685,tRNA-,36.69010547463586
GCF_041412455.1,NZ_CP087546.1,Non_tRNA_Plasmid,0,2652,3.423573519732736,51.28205128205128,tRNA-,69.45701357466064
GCF_041412455.1,NZ_CP087547.1,Non_tRNA_Plasmid,0,2214,3.345177616542704,51.806684733514,tRNA-,40.06323396567299
GCF_041412465.1,NZ_CP087549.1,Non_tRNA_Plasmid,0,119163,5.076141428304714,50.81107390716917,tRNA-,85.2059783657679
GCF_041412465.1,NZ_CP087550.1,Non_tRNA_Plasmid,0,4593,3.662096445417924,50.4245591116917,tRNA-,56.78205965599826
GCF_041412565.1,NZ_CP087553.1,tRNA_Plasmid,84,4779036,6.679340302029993,51.9905269598304,tRNA+,87.40557719171817
GCF_041412575.1,NZ_CP087555.1,Non_tRNA_Plasmid,0,96467,4.984378772732781,51.373008386287545,tRNA-,85.25402469238185
GCF_041412575.1,NZ_CP087556.1,Non_tRNA_Plasmid,0,59372,4.773581678778409,51.94536144984168,tRNA-,81.43064070605672
GCF_041412575.1,NZ_CP087557.1,Non_tRNA_Plasmid,0,35751,4.553288194064595,41.19884758468295,tRNA-,82.58230539005902
GCF_041412595.1,NZ_CP087560.1,Non_tRNA_Plasmid,0,59372,4.773581678778409,51.94704574546925,tRNA-,81.43064070605672
GCF_041412605.1,NZ_CP087562.1,Non_tRNA_Plasmid,0,59359,4.773486575927641,51.943260499671496,tRNA-,81.4484745362961
GCF_041428895.1,NZ_CP156927.1,Non_tRNA_Plasmid,0,15390,4.187238619831478,39.252761533463286,tRNA-,77.44639376218323
GCF_041429775.1,NZ_CP163422.1,Non_tRNA_Plasmid,0,169948,5.2303160580389685,62.25845552757314,tRNA-,88.03575211241086
GCF_041429805.1,NZ_CP167092.1,Non_tRNA_Plasmid,0,459841,5.662607690900047,64.43988248111847,tRNA-,91.98157624048312
GCF_041429805.1,NZ_CP167093.1,Non_tRNA_Plasmid,0,267592,5.427473125509127,63.544126879727344,tRNA-,89.4036443540913
GCF_041429805.1,NZ_CP167094.1,Non_tRNA_Plasmid,0,195849,5.291921358392996,64.92195517975583,tRNA-,93.37755107250996
GCF_041429805.1,NZ_CP167096.1,Non_tRNA_Plasmid,0,144681,5.160411501838138,60.266379137550885,tRNA-,88.66886460558055
GCF_041429805.1,NZ_CP167095.1,Non_tRNA_Plasmid,0,143527,5.156933607327931,66.5874713468546,tRNA-,93.10303984616137
GCF_041429805.1,NZ_CP167097.1,Non_tRNA_Plasmid,0,116300,5.0655797147284485,67.08254514187446,tRNA-,92.03869303525366
GCF_041429805.1,NZ_CP167100.1,Non_tRNA_Plasmid,0,111303,5.046506870227673,66.02876831711633,tRNA-,95.31728704527282
GCF_041429805.1,NZ_CP167098.1,Non_tRNA_Plasmid,0,98681,4.994233541833927,65.00035467820553,tRNA-,92.0997963133734
GCF_041429805.1,NZ_CP167099.1,Non_tRNA_Plasmid,0,52627,4.7212086137835625,68.46675660782489,tRNA-,93.7142531400232
GCF_041431095.1,NZ_CP107758.1,tRNA_Plasmid,1,669226,5.825572805328584,70.95928729607039,tRNA+,86.53414541574894
GCF_041431155.1,NZ_CP107814.1,tRNA_Plasmid,1,398942,5.600909760571678,69.1877516029899,tRNA+,77.5571386316808
GCF_041431155.1,NZ_CP107815.1,tRNA_Plasmid,1,363115,5.560044189652837,70.49970395053909,tRNA+,83.80953692356417
GCF_041431155.1,NZ_CP107817.1,Non_tRNA_Plasmid,0,37715,4.576514112051963,71.36417870873657,tRNA-,82.66737372398251
GCF_041431155.1,NZ_CP107818.1,Non_tRNA_Plasmid,0,9916,3.996336518095784,72.01492537313433,tRNA-,69.9475594997983
GCF_041431415.1,NZ_CP107846.1,Non_tRNA_Plasmid,0,167292,5.223475173246156,69.8879802979222,tRNA-,80.18494608229922
GCF_041431415.1,NZ_CP107847.1,Non_tRNA_Plasmid,0,118406,5.073373709995593,69.21101971183893,tRNA-,69.7447764471395
GCF_041432505.1,NZ_CP107872.1,Non_tRNA_Plasmid,0,237316,5.375327019622572,71.68290380758145,tRNA-,85.18894638372466
GCF_041432505.1,NZ_CP107873.1,Non_tRNA_Plasmid,0,206131,5.314143310151506,69.98559168683992,tRNA-,80.80783579374281
GCF_041432505.1,NZ_CP107874.1,Non_tRNA_Plasmid,0,40348,4.605822012156208,70.44463170417369,tRNA-,83.25071874690195
GCF_041432505.1,NZ_CP107876.1,Non_tRNA_Plasmid,0,6600,3.8195439355418688,70.66666666666667,tRNA-,60.90909090909091
GCF_041433975.1,NZ_CP107890.1,Non_tRNA_Plasmid,0,495813,5.695317909592449,70.10223612531338,tRNA-,78.72827053748087
GCF_041433995.1,NZ_CP107897.1,Non_tRNA_Plasmid,0,319676,5.504710032396752,67.71043181220986,tRNA-,81.29481099613359
GCF_041434015.1,NZ_CP107908.1,Non_tRNA_Plasmid,0,185419,5.268154234513811,69.11265835755775,tRNA-,78.03407417794293
GCF_041434935.1,NZ_CP107965.1,Non_tRNA_Plasmid,0,241204,5.382384505638608,71.79317092585529,tRNA-,84.27969685411519
GCF_041435015.1,NZ_CP107990.1,Non_tRNA_Plasmid,0,112508,5.051183404512523,67.99516478828173,tRNA-,72.47395740747325
GCF_041435015.1,NZ_CP107991.1,Non_tRNA_Plasmid,0,84492,4.92681559036588,68.95090659470719,tRNA-,79.17317615868959
GCF_041435015.1,NZ_CP107993.1,Non_tRNA_Plasmid,0,36848,4.566413920620156,68.5084672166739,tRNA-,85.2122231871472
GCF_041435055.1,NZ_CP108003.1,Non_tRNA_Plasmid,0,255797,5.407895446745115,71.48911050559623,tRNA-,92.10154927540198
GCF_041435095.1,NZ_CP108026.1,Non_tRNA_Plasmid,0,61738,4.7905525564218685,73.26929929702938,tRNA-,74.9603161748032
GCF_041435095.1,NZ_CP108027.1,Non_tRNA_Plasmid,0,15188,4.18150058846776,72.97208322359758,tRNA-,70.19357387411114
GCF_041435115.1,NZ_CP108047.1,Non_tRNA_Plasmid,0,144807,5.160789556252658,67.47809152872443,tRNA-,77.27319811887547
GCF_041435115.1,NZ_CP108048.1,Non_tRNA_Plasmid,0,110651,5.043955343184375,66.49736559091195,tRNA-,76.48823779269956
GCF_041435115.1,NZ_CP108049.1,Non_tRNA_Plasmid,0,89854,4.953537415215281,70.19498297237742,tRNA-,83.5032385870412
GCF_041435115.1,NZ_CP108050.1,Non_tRNA_Plasmid,0,17963,4.254378869894893,69.43717641819295,tRNA-,82.35818070478206
GCF_041435135.1,NZ_CP108060.1,tRNA_Plasmid,1,295148,5.47003984467425,69.22594766015693,tRNA+,82.35766462927074
GCF_041435155.1,NZ_CP108063.1,Non_tRNA_Plasmid,0,124550,5.095343731872525,71.93336009634685,tRNA-,90.49297470895225
GCF_041435195.1,NZ_CP108107.1,Non_tRNA_Plasmid,0,220250,5.342915917084086,70.64517593643586,tRNA-,82.52031782065835
