"target","task","run","seed","Code","Product","normalized_gain_pct"
"tRNA-Pro","regression_type_positive_only","1","42","ALIG","single-stranded DNA-binding protein","3.155628256475634"
"tRNA-Pro","regression_type_positive_only","1","42","AIOQ","preprotein translocase subunit SecA","2.6789106425532188"
"tRNA-Pro","regression_type_positive_only","1","42","VHM","anaerobic ribonucleoside-triphosphate reductase-activating protein","2.5706867781554803"
"tRNA-Pro","regression_type_positive_only","1","42","CLX","DNA polymerase III subunit epsilon","2.0567578248881686"
"tRNA-Pro","regression_type_positive_only","1","42","JQB","GspE/PulE family protein","1.985606120769426"
"tRNA-Pro","regression_type_positive_only","2","43","APJA","type IV pilus twitching motility protein PilT","23.24433668386261"
"tRNA-Pro","regression_type_positive_only","2","43","VHJ","anaerobic ribonucleoside triphosphate reductase","3.8736410351334856"
"tRNA-Pro","regression_type_positive_only","2","43","AQHM","transfer-messenger RNA","3.6677892091473874"
"tRNA-Pro","regression_type_positive_only","2","43","ARK","ATPase, T2SS/T4P/T4SS family","3.405228837471224"
"tRNA-Pro","regression_type_positive_only","2","43","RZE","TM2 domain-containing protein","2.673645134702676"
"tRNA-Pro","regression_type_positive_only","2","43","TMJ","YgjV family protein","2.294796446994367"
"tRNA-Pro","regression_type_positive_only","2","43","AQGN","16S ribosomal RNA","2.228332037148253"
"tRNA-Pro","regression_type_positive_only","2","43","NXH","MarR family transcriptional regulator","2.110549316414902"
"tRNA-Pro","regression_type_positive_only","2","43","COA","DNA repair protein RadA","1.8247990610817295"
"tRNA-Pro","regression_type_positive_only","2","43","APKV","type IV secretory system conjugative DNA transfer family protein","1.7759257395913213"
"tRNA-Pro","regression_type_positive_only","3","44","AIOQ","preprotein translocase subunit SecA","10.542535338746719"
"tRNA-Pro","regression_type_positive_only","3","44","APJA","type IV pilus twitching motility protein PilT","9.968010600409455"
"tRNA-Pro","regression_type_positive_only","3","44","IYG","FG-GAP repeat domain-containing protein","5.3162207883209485"
"tRNA-Pro","regression_type_positive_only","3","44","RNC","SsrA-binding protein SmpB","3.3636597772738144"
"tRNA-Pro","regression_type_positive_only","3","44","AILG","porin family protein","2.734749837931124"
"tRNA-Pro","regression_type_positive_only","3","44","VHJ","anaerobic ribonucleoside triphosphate reductase","2.6832812995014805"
"tRNA-Pro","regression_type_positive_only","3","44","AKPK","ribonuclease HI","2.4658999975577776"
"tRNA-Pro","regression_type_positive_only","3","44","RZE","TM2 domain-containing protein","2.141221459465143"
"tRNA-Pro","regression_type_positive_only","3","44","ALIG","single-stranded DNA-binding protein","2.067686098063627"
"tRNA-Pro","regression_type_positive_only","3","44","CLX","DNA polymerase III subunit epsilon","1.7406665545035385"
"tRNA-Sec","classification","1","42","JLM","GTP-binding protein","87.55596148475762"
"tRNA-Sec","classification","1","42","IIW","DeoR/GlpR family DNA-binding transcription regulator","6.043930750810712"
"tRNA-Sec","classification","1","42","NAM","L-seryl-tRNA(Sec) selenium transferase","3.633146760091379"
"tRNA-Sec","classification","1","42","ACQM","helix-turn-helix domain-containing protein","0.9332587594057266"
"tRNA-Sec","classification","1","42","AGE","ABC transporter permease","0.8378145128185569"
"tRNA-Sec","classification","1","42","ANWV","transposase","0.37704503153900676"
"tRNA-Sec","classification","1","42","KEL","IS1 family transposase","0.15881389106598345"
"tRNA-Sec","classification","1","42","QWT","SDR family oxidoreductase","0.062188947289800366"
"tRNA-Sec","classification","1","42","UXK","alpha-hydroxy acid oxidase","0.04250602452696064"
"tRNA-Sec","classification","1","42","NXM","MarR family winged helix-turn-helix transcriptional regulator","0.037517460798124236"
"tRNA-Sec","classification","2","43","AKYX","selenocysteine-specific translation elongation factor","97.85779541139274"
"tRNA-Sec","classification","2","43","BGJ","C45 family peptidase","2.1047610764624265"
"tRNA-Sec","classification","2","43","JSJ","HAD-IB family phosphatase","0.012828300594042101"
"tRNA-Sec","classification","2","43","VGA","aminotransferase class V-fold PLP-dependent enzyme","0.007877181205979713"
"tRNA-Sec","classification","2","43","UYN","alpha/beta hydrolase","0.0023446866351768043"
"tRNA-Sec","classification","2","43","SOD","UDP-2,3-diacylglucosamine diphosphatase","0.0019816005712715943"
"tRNA-Sec","classification","2","43","WVW","branched-chain amino acid ABC transporter permease","0.0012161632347052885"
"tRNA-Sec","classification","2","43","ADPC","iron ABC transporter permease","0.0010136057433731917"
"tRNA-Sec","classification","2","43","UUZ","alpha,alpha-trehalose-phosphate synthase (UDP-forming)","0.0007813398247948749"
"tRNA-Sec","classification","2","43","AIJO","polysaccharide deacetylase family protein","0.0007740174150263764"
"tRNA-Sec","classification","3","44","PWJ","PepSY domain-containing protein","88.87659477182416"
"tRNA-Sec","classification","3","44","QWT","SDR family oxidoreductase","2.7368922342575366"
"tRNA-Sec","classification","3","44","ACJI","glycosyltransferase family 4 protein","2.166900305378086"
"tRNA-Sec","classification","3","44","IXC","FAD-binding oxidoreductase","2.040342089333356"
"tRNA-Sec","classification","3","44","KZK","IS3 family transposase","1.0396337651681826"
"tRNA-Sec","classification","3","44","JOR","GntR family transcriptional regulator","0.5205244180379105"
"tRNA-Sec","classification","3","44","NAM","L-seryl-tRNA(Sec) selenium transferase","0.4362767775378271"
"tRNA-Sec","classification","3","44","ASO","AbrB/MazE/SpoVT family DNA-binding domain-containing protein","0.357819556982998"
"tRNA-Sec","classification","3","44","YHH","cold-shock protein","0.264093692554735"
"tRNA-Sec","classification","3","44","AUT","AraC family transcriptional regulator","0.20678917798430285"
"tRNA-Ser","classification","1","42","ANHH","thymidylate synthase","26.280579247790108"
"tRNA-Ser","classification","1","42","AQGP","5S ribosomal RNA","12.020834089198678"
"tRNA-Ser","classification","1","42","IHB","DUF968 domain-containing protein","12.012861688383293"
"tRNA-Ser","classification","1","42","ACQM","helix-turn-helix domain-containing protein","6.287228436816576"
"tRNA-Ser","classification","1","42","JUO","HNH endonuclease","2.493138923639945"
"tRNA-Ser","classification","1","42","ALZ","APC family permease","1.4738197573132683"
"tRNA-Ser","classification","1","42","AJZ","AI-2E family transporter","1.045703589221983"
"tRNA-Ser","classification","1","42","CLR","DNA polymerase III subunit alpha","0.9940913813221577"
"tRNA-Ser","classification","1","42","ZIY","dUTP diphosphatase","0.8788167442141697"
"tRNA-Ser","classification","1","42","AFB","AAA family ATPase","0.7108176178072443"
"tRNA-Ser","classification","2","43","AHHC","phage tail protein","29.339415953529702"
"tRNA-Ser","classification","2","43","AQGP","5S ribosomal RNA","15.414191849236376"
"tRNA-Ser","classification","2","43","JTC","HD domain-containing protein","5.811275147443351"
"tRNA-Ser","classification","2","43","ACQM","helix-turn-helix domain-containing protein","3.3671473631558064"
"tRNA-Ser","classification","2","43","JUO","HNH endonuclease","2.1220373882662047"
"tRNA-Ser","classification","2","43","ADAK","host cell division inhibitor Icd-like protein","1.3761563478558223"
"tRNA-Ser","classification","2","43","UIS","acyl carrier protein","1.2939338135591663"
"tRNA-Ser","classification","2","43","MOZ","Ig-like domain-containing protein","1.0703312903286653"
"tRNA-Ser","classification","2","43","AFB","AAA family ATPase","0.9104889789700452"
"tRNA-Ser","classification","2","43","SFT","Tn3 family transposase","0.8212095101751815"
"tRNA-Ser","classification","3","44","AHHC","phage tail protein","28.836686520326964"
"tRNA-Ser","classification","3","44","AQGP","5S ribosomal RNA","14.977626547094125"
"tRNA-Ser","classification","3","44","JTC","HD domain-containing protein","5.773844099082253"
"tRNA-Ser","classification","3","44","ACQM","helix-turn-helix domain-containing protein","4.042066067761021"
"tRNA-Ser","classification","3","44","ZIY","dUTP diphosphatase","2.3959844271751143"
"tRNA-Ser","classification","3","44","UIS","acyl carrier protein","1.6931014541189482"
"tRNA-Ser","classification","3","44","JUO","HNH endonuclease","1.462688205465626"
"tRNA-Ser","classification","3","44","IJM","DinB family protein","1.085553392571139"
"tRNA-Ser","classification","3","44","QWT","SDR family oxidoreductase","0.9705285938268011"
"tRNA-Ser","classification","3","44","SVF","VRR-NUC domain-containing protein","0.886352287386985"
"tRNA-Ser","regression_type_positive_only","1","42","ONC","NAD-dependent DNA ligase LigA","13.275780595544559"
"tRNA-Ser","regression_type_positive_only","1","42","AOSU","type II secretion system F family protein","10.617545698517258"
"tRNA-Ser","regression_type_positive_only","1","42","AQHM","transfer-messenger RNA","5.134564223964685"
"tRNA-Ser","regression_type_positive_only","1","42","OVM","NUDIX domain-containing protein","5.122835195725353"
"tRNA-Ser","regression_type_positive_only","1","42","AQGP","5S ribosomal RNA","3.0311399353632487"
"tRNA-Ser","regression_type_positive_only","1","42","AEXB","metallophosphoesterase","2.69470486190236"
"tRNA-Ser","regression_type_positive_only","1","42","VHM","anaerobic ribonucleoside-triphosphate reductase-activating protein","2.4093032591681465"
"tRNA-Ser","regression_type_positive_only","1","42","AQM","ATP-grasp domain-containing protein","2.3680627885760175"
"tRNA-Ser","regression_type_positive_only","1","42","SB","30S ribosomal protein S12","2.2693064953320494"
"tRNA-Ser","regression_type_positive_only","1","42","JMZ","GatB/YqeY domain-containing protein","2.052668603204491"
"tRNA-Ser","regression_type_positive_only","2","43","ONC","NAD-dependent DNA ligase LigA","19.064890425838033"
"tRNA-Ser","regression_type_positive_only","2","43","AOSU","type II secretion system F family protein","6.912728120236729"
"tRNA-Ser","regression_type_positive_only","2","43","AQGP","5S ribosomal RNA","4.47938753065937"
"tRNA-Ser","regression_type_positive_only","2","43","AEW","A24 family peptidase","3.01281772514688"
"tRNA-Ser","regression_type_positive_only","2","43","AAUI","fibrinogen-like YCDxxxxGGGW domain-containing protein","2.504772278641043"
"tRNA-Ser","regression_type_positive_only","2","43","RNC","SsrA-binding protein SmpB","2.235156215376094"
"tRNA-Ser","regression_type_positive_only","2","43","JMZ","GatB/YqeY domain-containing protein","1.9952117270654401"
"tRNA-Ser","regression_type_positive_only","2","43","VHM","anaerobic ribonucleoside-triphosphate reductase-activating protein","1.9211147361880856"
"tRNA-Ser","regression_type_positive_only","2","43","CJZ","DNA integrity scanning diadenylate cyclase DisA","1.9002778730954912"
"tRNA-Ser","regression_type_positive_only","2","43","LG","23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB","1.8269429515137938"
"tRNA-Ser","regression_type_positive_only","3","44","ONC","NAD-dependent DNA ligase LigA","30.167846792224765"
"tRNA-Ser","regression_type_positive_only","3","44","AOSU","type II secretion system F family protein","8.156168363130648"
"tRNA-Ser","regression_type_positive_only","3","44","OVM","NUDIX domain-containing protein","3.1584811718575545"
"tRNA-Ser","regression_type_positive_only","3","44","ZYQ","elongation factor G","2.96320276009326"
"tRNA-Ser","regression_type_positive_only","3","44","AEXB","metallophosphoesterase","2.755346412793456"
"tRNA-Ser","regression_type_positive_only","3","44","NLJ","LysM peptidoglycan-binding domain-containing protein","2.491210380546595"
"tRNA-Ser","regression_type_positive_only","3","44","AQM","ATP-grasp domain-containing protein","1.6601865046108955"
"tRNA-Ser","regression_type_positive_only","3","44","ALCJ","serine--tRNA ligase","1.6308750191635393"
"tRNA-Ser","regression_type_positive_only","3","44","AEVZ","metal-dependent hydrolase","1.5734974649411324"
"tRNA-Ser","regression_type_positive_only","3","44","AJI","ADP-ribosylglycohydrolase family protein","1.5385534215776069"
"tRNA-Thr","classification","1","42","AHHC","phage tail protein","24.7538358031797"
"tRNA-Thr","classification","1","42","AQGP","5S ribosomal RNA","14.245325416338538"
"tRNA-Thr","classification","1","42","AKJJ","replicative DNA helicase","12.583278279318938"
"tRNA-Thr","classification","1","42","CLR","DNA polymerase III subunit alpha","3.9950276090078196"
"tRNA-Thr","classification","1","42","JUO","HNH endonuclease","2.2124937184781346"
"tRNA-Thr","classification","1","42","ACQM","helix-turn-helix domain-containing protein","2.094857049108189"
"tRNA-Thr","classification","1","42","LHT","IS30-like element IS30 family transposase","2.05741471767604"
"tRNA-Thr","classification","1","42","ZWB","ead/Ea22-like family protein","1.3564660245517393"
"tRNA-Thr","classification","1","42","JMZ","GatB/YqeY domain-containing protein","1.2867321590075396"
"tRNA-Thr","classification","1","42","AEXB","metallophosphoesterase","1.2293246563433506"
"tRNA-Thr","classification","2","43","AKEN","recombination-associated protein RdgC","23.535138106516342"
"tRNA-Thr","classification","2","43","AFB","AAA family ATPase","14.368795220205588"
"tRNA-Thr","classification","2","43","AQGO","23S ribosomal RNA","14.211829820579247"
"tRNA-Thr","classification","2","43","AQEO","zinc ribbon domain-containing protein","2.6172668975926388"
"tRNA-Thr","classification","2","43","JUO","HNH endonuclease","2.4413493779382724"
"tRNA-Thr","classification","2","43","AFWV","nicotinate phosphoribosyltransferase","1.8837726500945144"
"tRNA-Thr","classification","2","43","ZHT","cytosol nonspecific dipeptidase","1.7842109553573218"
"tRNA-Thr","classification","2","43","AAWQ","fimbrial protein","1.663896553155725"
"tRNA-Thr","classification","2","43","AEZQ","methionine--tRNA ligase","1.3064419333422406"
"tRNA-Thr","classification","2","43","JJR","GNAT family N-acetyltransferase","1.0929176437288428"
"tRNA-Thr","classification","3","44","AEXB","metallophosphoesterase","31.91522606000659"
"tRNA-Thr","classification","3","44","AQGN","16S ribosomal RNA","13.69951339824357"
"tRNA-Thr","classification","3","44","AEZQ","methionine--tRNA ligase","5.250354888921975"
"tRNA-Thr","classification","3","44","JUO","HNH endonuclease","3.3099832295636262"
"tRNA-Thr","classification","3","44","MRJ","IncHI-type conjugal transfer protein TrhU","3.0329562373336256"
"tRNA-Thr","classification","3","44","LHT","IS30-like element IS30 family transposase","3.025656260963067"
"tRNA-Thr","classification","3","44","AFB","AAA family ATPase","1.030632334836723"
"tRNA-Thr","classification","3","44","JJR","GNAT family N-acetyltransferase","0.9625173682446152"
"tRNA-Thr","classification","3","44","AMTX","tail fiber assembly protein","0.8777667130112903"
"tRNA-Thr","classification","3","44","AGXL","peptidoglycan DD-metalloendopeptidase family protein","0.8167713748642"
"tRNA-Thr","regression_type_positive_only","1","42","AIOT","preprotein translocase subunit SecE","20.928923959500363"
"tRNA-Thr","regression_type_positive_only","1","42","AIOW","preprotein translocase subunit SecY","7.210547312793964"
"tRNA-Thr","regression_type_positive_only","1","42","AGYZ","peptidyl-tRNA hydrolase","6.006525236266698"
"tRNA-Thr","regression_type_positive_only","1","42","AQGP","5S ribosomal RNA","4.477514081901877"
"tRNA-Thr","regression_type_positive_only","1","42","AQHM","transfer-messenger RNA","3.7586185009830295"
"tRNA-Thr","regression_type_positive_only","1","42","AOSU","type II secretion system F family protein","3.410779077383487"
"tRNA-Thr","regression_type_positive_only","1","42","APJA","type IV pilus twitching motility protein PilT","2.9334289866334444"
"tRNA-Thr","regression_type_positive_only","1","42","AEVZ","metal-dependent hydrolase","2.0707324548771875"
"tRNA-Thr","regression_type_positive_only","1","42","ONC","NAD-dependent DNA ligase LigA","1.9505277500123934"
"tRNA-Thr","regression_type_positive_only","1","42","OXB","Na+/H+ antiporter NhaA","1.6524313168085702"
"tRNA-Thr","regression_type_positive_only","2","43","AIOT","preprotein translocase subunit SecE","11.603449784477391"
"tRNA-Thr","regression_type_positive_only","2","43","APJA","type IV pilus twitching motility protein PilT","11.057906362718354"
"tRNA-Thr","regression_type_positive_only","2","43","AIOW","preprotein translocase subunit SecY","5.6521071562758385"
"tRNA-Thr","regression_type_positive_only","2","43","OVN","NUDIX hydrolase","5.117198599433784"
"tRNA-Thr","regression_type_positive_only","2","43","JXN","HU family DNA-binding protein","3.4031743932925904"
"tRNA-Thr","regression_type_positive_only","2","43","SB","30S ribosomal protein S12","2.9151516402615623"
"tRNA-Thr","regression_type_positive_only","2","43","AOSU","type II secretion system F family protein","2.823794244077066"
"tRNA-Thr","regression_type_positive_only","2","43","AQGN","16S ribosomal RNA","2.36653724257427"
"tRNA-Thr","regression_type_positive_only","2","43","NQW","MATE family efflux transporter","2.275243188033374"
"tRNA-Thr","regression_type_positive_only","2","43","ONC","NAD-dependent DNA ligase LigA","2.1331247563631717"
"tRNA-Thr","regression_type_positive_only","3","44","AIOT","preprotein translocase subunit SecE","15.927486707486839"
"tRNA-Thr","regression_type_positive_only","3","44","ONC","NAD-dependent DNA ligase LigA","9.118393085723087"
"tRNA-Thr","regression_type_positive_only","3","44","ZYZ","elongation factor Tu","7.846742811898562"
"tRNA-Thr","regression_type_positive_only","3","44","AOSU","type II secretion system F family protein","6.721493205406844"
"tRNA-Thr","regression_type_positive_only","3","44","APJA","type IV pilus twitching motility protein PilT","5.327245193110702"
"tRNA-Thr","regression_type_positive_only","3","44","TGQ","YceI family protein","5.051964493616574"
"tRNA-Thr","regression_type_positive_only","3","44","AIOW","preprotein translocase subunit SecY","3.1541034109695545"
"tRNA-Thr","regression_type_positive_only","3","44","OVN","NUDIX hydrolase","2.889876777971971"
"tRNA-Thr","regression_type_positive_only","3","44","AGYZ","peptidyl-tRNA hydrolase","2.4131772586502236"
"tRNA-Thr","regression_type_positive_only","3","44","ANFF","thioredoxin-disulfide reductase","2.1184969579960393"
"tRNA-Trp","classification","1","42","JJD","GIY-YIG nuclease family protein","19.818751303809226"
"tRNA-Trp","classification","1","42","AQGN","16S ribosomal RNA","16.835737231191054"
"tRNA-Trp","classification","1","42","AFB","AAA family ATPase","9.854416813136172"
"tRNA-Trp","classification","1","42","PUS","ParA family protein","4.86562735534221"
"tRNA-Trp","classification","1","42","UYJ","alpha/beta fold hydrolase","3.0585639227917105"
"tRNA-Trp","classification","1","42","QQN","RusA family crossover junction endodeoxyribonuclease","2.424287027997559"
"tRNA-Trp","classification","1","42","COO","DNA replication terminus site-binding protein","2.0025018223682647"
"tRNA-Trp","classification","1","42","TJY","YesK family protein","1.7956986180992525"
"tRNA-Trp","classification","1","42","WDA","baseplate J/gp47 family protein","1.6773175407695118"
"tRNA-Trp","classification","1","42","YAU","class I SAM-dependent methyltransferase","1.5943242430736588"
"tRNA-Trp","classification","2","43","JUO","HNH endonuclease","21.38411787504549"
"tRNA-Trp","classification","2","43","AQGP","5S ribosomal RNA","14.743066550064677"
"tRNA-Trp","classification","2","43","OVM","NUDIX domain-containing protein","9.57692601831625"
"tRNA-Trp","classification","2","43","AGEV","nucleoside 2-deoxyribosyltransferase","8.09283386716545"
"tRNA-Trp","classification","2","43","AIOT","preprotein translocase subunit SecE","4.477641733513418"
"tRNA-Trp","classification","2","43","PUW","ParB family protein","4.133606835774335"
"tRNA-Trp","classification","2","43","PUZ","ParB/RepB/Spo0J family plasmid partition protein","2.986040887207487"
"tRNA-Trp","classification","2","43","RET","SWIM zinc finger family protein","2.6846827610548765"
"tRNA-Trp","classification","2","43","FSV","DUF4355 domain-containing protein","2.08992992727099"
"tRNA-Trp","classification","2","43","BBC","BTAD domain-containing putative transcriptional regulator","2.0793368796073666"
"tRNA-Trp","classification","3","44","JUO","HNH endonuclease","23.39697796393049"
"tRNA-Trp","classification","3","44","AQGN","16S ribosomal RNA","15.305948378981793"
"tRNA-Trp","classification","3","44","ONC","NAD-dependent DNA ligase LigA","10.8432609962071"
"tRNA-Trp","classification","3","44","AOB","ATP-binding protein","6.07721865195673"
"tRNA-Trp","classification","3","44","AGEV","nucleoside 2-deoxyribosyltransferase","5.401934292892439"
"tRNA-Trp","classification","3","44","JZU","Hha/YmoA family nucleoid-associated regulatory protein","4.127222548714097"
"tRNA-Trp","classification","3","44","GUQ","DUF6094 domain-containing protein","3.0231000281388885"
"tRNA-Trp","classification","3","44","APHX","type IV conjugative transfer system pilin TraA","2.66474635529159"
"tRNA-Trp","classification","3","44","HXT","DUF7342 family protein","1.6602232373011754"
"tRNA-Trp","classification","3","44","AQEO","zinc ribbon domain-containing protein","1.6313021314589147"
"tRNA-Trp","regression_type_positive_only","1","42","AKFU","regulatory protein RecX","22.822291667419567"
"tRNA-Trp","regression_type_positive_only","1","42","EDK","DUF2726 domain-containing protein","8.378866266825591"
"tRNA-Trp","regression_type_positive_only","1","42","AFQI","multifunctional CCA addition/repair protein","8.195471265550427"
"tRNA-Trp","regression_type_positive_only","1","42","ME","2OG-Fe(II) oxygenase","5.057349958993035"
"tRNA-Trp","regression_type_positive_only","1","42","AKSU","ribosome hibernation-promoting factor, HPF/YfiA family","4.908225213156955"
"tRNA-Trp","regression_type_positive_only","1","42","KAZ","HlyD family efflux transporter periplasmic adaptor subunit","1.8780343662444146"
"tRNA-Trp","regression_type_positive_only","1","42","ZVT","dual specificity protein phosphatase family protein","1.773512707989975"
"tRNA-Trp","regression_type_positive_only","1","42","FPI","DUF4262 domain-containing protein","1.6145712736378126"
"tRNA-Trp","regression_type_positive_only","1","42","IS","2-oxo acid dehydrogenase subunit E2","1.366704856631622"
"tRNA-Trp","regression_type_positive_only","1","42","DJ","16S rRNA (uracil(1498)-N(3))-methyltransferase","1.2747105220721937"
"tRNA-Trp","regression_type_positive_only","2","43","AKFU","regulatory protein RecX","27.40375893658722"
"tRNA-Trp","regression_type_positive_only","2","43","EDK","DUF2726 domain-containing protein","9.111605187620983"
"tRNA-Trp","regression_type_positive_only","2","43","NLJ","LysM peptidoglycan-binding domain-containing protein","6.0721264841229"
"tRNA-Trp","regression_type_positive_only","2","43","ZVT","dual specificity protein phosphatase family protein","4.296852962589291"
"tRNA-Trp","regression_type_positive_only","2","43","NOL","M48 family metalloprotease","3.190813072096323"
"tRNA-Trp","regression_type_positive_only","2","43","AHMA","phosphatase PAP2 family protein","2.8085005836328016"
"tRNA-Trp","regression_type_positive_only","2","43","EBG","DUF262 domain-containing protein","1.9501739173559056"
"tRNA-Trp","regression_type_positive_only","2","43","ALJC","site-specific integrase","1.8424469740504115"
"tRNA-Trp","regression_type_positive_only","2","43","AABR","energy-coupling factor transporter ATPase","1.7956304133963386"
"tRNA-Trp","regression_type_positive_only","2","43","AFKD","muconate/chloromuconate family cycloisomerase","1.7724566210693589"
"tRNA-Trp","regression_type_positive_only","3","44","AKFU","regulatory protein RecX","32.77303593867072"
"tRNA-Trp","regression_type_positive_only","3","44","EDK","DUF2726 domain-containing protein","10.662079039659218"
"tRNA-Trp","regression_type_positive_only","3","44","AFWW","nicotinate-nicotinamide nucleotide adenylyltransferase","4.757806582248181"
"tRNA-Trp","regression_type_positive_only","3","44","AKSU","ribosome hibernation-promoting factor, HPF/YfiA family","3.323735990334127"
"tRNA-Trp","regression_type_positive_only","3","44","AHMA","phosphatase PAP2 family protein","2.539826704316241"
"tRNA-Trp","regression_type_positive_only","3","44","NOL","M48 family metalloprotease","2.538266504782602"
"tRNA-Trp","regression_type_positive_only","3","44","ALJC","site-specific integrase","1.914076308551224"
"tRNA-Trp","regression_type_positive_only","3","44","ALBE","serine hydroxymethyltransferase","1.5364939594623586"
"tRNA-Trp","regression_type_positive_only","3","44","AABR","energy-coupling factor transporter ATPase","1.299608884951533"
"tRNA-Trp","regression_type_positive_only","3","44","YAU","class I SAM-dependent methyltransferase","1.0275415008206696"
"tRNA-Tyr","classification","1","42","AQGP","5S ribosomal RNA","21.136446792807668"
"tRNA-Tyr","classification","1","42","AHHC","phage tail protein","20.652631799585823"
"tRNA-Tyr","classification","1","42","ANHD","thymidine kinase","11.323963758022837"
"tRNA-Tyr","classification","1","42","JJD","GIY-YIG nuclease family protein","8.113188545064235"
"tRNA-Tyr","classification","1","42","LYR","IS607 family transposase","6.291283467077848"
"tRNA-Tyr","classification","1","42","ZIY","dUTP diphosphatase","4.247376686336209"
"tRNA-Tyr","classification","1","42","QFD","RNA ligase family protein","2.105629778193622"
"tRNA-Tyr","classification","1","42","AEZQ","methionine--tRNA ligase","1.6544009752991322"
"tRNA-Tyr","classification","1","42","JUO","HNH endonuclease","1.623445484238299"
"tRNA-Tyr","classification","1","42","AFB","AAA family ATPase","1.196662350887734"
"tRNA-Tyr","classification","2","43","AQGP","5S ribosomal RNA","24.105073270420878"
"tRNA-Tyr","classification","2","43","AEXB","metallophosphoesterase","21.884953719210504"
"tRNA-Tyr","classification","2","43","AEZQ","methionine--tRNA ligase","11.290684087900985"
"tRNA-Tyr","classification","2","43","WLR","bifunctional acetaldehyde-CoA/alcohol dehydrogenase","6.471931251415832"
"tRNA-Tyr","classification","2","43","JUO","HNH endonuclease","4.966692335883023"
"tRNA-Tyr","classification","2","43","JZU","Hha/YmoA family nucleoid-associated regulatory protein","3.7417512501517205"
"tRNA-Tyr","classification","2","43","TIB","YdcF family protein","2.012886504778344"
"tRNA-Tyr","classification","2","43","AMLE","sulfite exporter TauE/SafE family protein","1.5665732498961757"
"tRNA-Tyr","classification","2","43","APQP","tyrosine recombinase XerC","1.32516116258299"
"tRNA-Tyr","classification","2","43","AHXI","phosphotransferase","1.1406238913405817"
"tRNA-Tyr","classification","3","44","AEXB","metallophosphoesterase","24.531464303635474"
"tRNA-Tyr","classification","3","44","AQGP","5S ribosomal RNA","23.475542272069696"
"tRNA-Tyr","classification","3","44","AFB","AAA family ATPase","10.477820129312803"
"tRNA-Tyr","classification","3","44","JTW","HI1450 family dsDNA-mimic protein","7.510967589188479"
"tRNA-Tyr","classification","3","44","MRJ","IncHI-type conjugal transfer protein TrhU","3.7106780945852864"
"tRNA-Tyr","classification","3","44","JUO","HNH endonuclease","3.0312046704045925"
"tRNA-Tyr","classification","3","44","JJD","GIY-YIG nuclease family protein","1.7497721493270235"
"tRNA-Tyr","classification","3","44","AKDY","recombinase family protein","1.1824402472493658"
"tRNA-Tyr","classification","3","44","AKNY","rhomboid family intramembrane serine protease","1.1364559135956633"
"tRNA-Tyr","classification","3","44","IHZ","Dam family site-specific DNA-(adenine-N6)-methyltransferase","1.101711460445953"
"tRNA-Tyr","regression_type_positive_only","1","42","AAIA","exodeoxyribonuclease I","17.23787380410799"
"tRNA-Tyr","regression_type_positive_only","1","42","JBJ","Fe-S cluster assembly scaffold IscU","9.634876877904476"
"tRNA-Tyr","regression_type_positive_only","1","42","AKFU","regulatory protein RecX","8.918228479321458"
"tRNA-Tyr","regression_type_positive_only","1","42","VHM","anaerobic ribonucleoside-triphosphate reductase-activating protein","3.1614143408059143"
"tRNA-Tyr","regression_type_positive_only","1","42","PRP","PTS galactitol transporter subunit IIC","2.8213543034134636"
"tRNA-Tyr","regression_type_positive_only","1","42","ZYZ","elongation factor Tu","2.700753106425089"
"tRNA-Tyr","regression_type_positive_only","1","42","ANCP","thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha","2.532601278205732"
"tRNA-Tyr","regression_type_positive_only","1","42","VHJ","anaerobic ribonucleoside triphosphate reductase","2.346326880937958"
"tRNA-Tyr","regression_type_positive_only","1","42","THC","YchJ family protein","2.022729220573748"
"tRNA-Tyr","regression_type_positive_only","1","42","AABT","energy-coupling factor transporter transmembrane component T family protein","1.9063265342739364"
"tRNA-Tyr","regression_type_positive_only","2","43","AAIA","exodeoxyribonuclease I","22.6282852665023"
"tRNA-Tyr","regression_type_positive_only","2","43","VHM","anaerobic ribonucleoside-triphosphate reductase-activating protein","6.4096147275606095"
"tRNA-Tyr","regression_type_positive_only","2","43","VXZ","autonomous glycyl radical cofactor GrcA","6.130037571707649"
"tRNA-Tyr","regression_type_positive_only","2","43","PRP","PTS galactitol transporter subunit IIC","5.002887903550818"
"tRNA-Tyr","regression_type_positive_only","2","43","ACFT","glycoside hydrolase family 5 protein","3.0703489215578066"
"tRNA-Tyr","regression_type_positive_only","2","43","FPI","DUF4262 domain-containing protein","2.646329238325244"
"tRNA-Tyr","regression_type_positive_only","2","43","JTW","HI1450 family dsDNA-mimic protein","2.396026049752729"
"tRNA-Tyr","regression_type_positive_only","2","43","JBJ","Fe-S cluster assembly scaffold IscU","2.369149076810889"
"tRNA-Tyr","regression_type_positive_only","2","43","QHA","RNA polymerase sporulation sigma factor SigH","1.984966771267107"
"tRNA-Tyr","regression_type_positive_only","2","43","VHL","anaerobic ribonucleoside-triphosphate reductase activating protein","1.9661647496094066"
"tRNA-Tyr","regression_type_positive_only","3","44","AAIA","exodeoxyribonuclease I","27.098332892276428"
