phylum,Genome_ID,Replicon_ID,all_CDS_n,nonhypothetical_CDS_n,nonhypothetical_coding_nt_n,informative_family_n,plasmid_CCI_big_gene
Pseudomonadota,GCF_033705735.1,NZ_CP131132.1,187,65,66159,2,1.3886699507389162
Pseudomonadota,GCF_033802445.1,NZ_CP138405.1,108,57,47844,2,0.9856164020271084
Pseudomonadota,GCF_033802485.1,NZ_CP138414.1,109,52,47259,2,1.060322949577981
Pseudomonadota,GCF_033807355.1,NZ_CP138518.1,109,57,70785,1,1.190641247833622
Pseudomonadota,GCF_033807395.1,NZ_CP138540.1,109,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_033807415.1,NZ_CP138547.1,109,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_033807435.1,NZ_CP138554.1,109,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_033807455.1,NZ_CP138561.1,109,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_033848475.1,NZ_CP138690.1,9,7,3408,1,0.7301587301587301
Pseudomonadota,GCF_033865735.1,NZ_CP138770.1,124,53,58476,2,0.9984339597494336
Pseudomonadota,GCF_034071845.1,NZ_CP139271.1,102,53,42432,1,0.5700164744645799
Pseudomonadota,GCF_034081005.1,NZ_CP139205.1,99,39,51399,1,0.918807810894142
Pseudomonadota,GCF_034120885.1,NZ_CP141750.1,69,51,35091,2,0.9887316617481582
Pseudomonadota,GCF_034120885.1,NZ_CP141752.1,85,43,43710,2,0.984060855745344
Pseudomonadota,GCF_034331225.1,NZ_CP141732.1,115,56,67107,2,0.9986692722873628
Pseudomonadota,GCF_034371605.1,NZ_CP139697.1,34,30,36348,2,1.3903147957015365
Pseudomonadota,GCF_034377005.1,NZ_CP139700.1,372,340,348441,2,1.4039316564124171
Pseudomonadota,GCF_034421835.1,NZ_CP139806.1,88,44,49536,2,0.952346648785005
Pseudomonadota,GCF_034422435.1,NZ_CP139843.1,100,44,43677,2,1.0488720943547465
Pseudomonadota,GCF_034422495.1,NZ_CP139854.1,113,52,45150,2,1.0559588124714212
Pseudomonadota,GCF_034422815.1,NZ_CP139838.1,120,58,60303,1,0.8098818474758325
Pseudomonadota,GCF_034479935.1,NZ_CP140291.1,112,57,69498,2,1.0397254916468917
Pseudomonadota,GCF_034494405.1,NZ_CP140422.1,55,19,31692,1,1.4213836477987425
Pseudomonadota,GCF_034627025.1,NZ_CP141049.1,1070,835,763935,4,1.2376802324138318
Pseudomonadota,GCF_034627025.1,NZ_CP141050.1,1087,817,750369,4,1.2430917658031555
Pseudomonadota,GCF_034627565.1,NZ_CP141053.1,1663,1425,1421475,8,1.162562619394008
Pseudomonadota,GCF_034628625.1,NZ_CP140893.1,1298,1168,1183431,1,1.422965327143479
Pseudomonadota,GCF_034629665.1,NZ_CP140895.1,1275,1083,1063575,2,1.287191550684077
Pseudomonadota,GCF_034629665.1,NZ_CP140897.1,1413,1266,1297239,2,1.32671533510986
Pseudomonadota,GCF_034630705.1,NZ_CP140901.1,1077,918,875649,1,1.3806193806193807
Pseudomonadota,GCF_034630705.1,NZ_CP140904.1,1380,1241,1260240,1,1.4226467688751403
Pseudomonadota,GCF_034632515.1,NZ_CP140918.1,1355,1222,1248000,1,1.421740472678627
Pseudomonadota,GCF_034634015.1,NZ_CP140932.1,1314,1178,1195386,1,1.439793207438788
Pseudomonadota,GCF_034638195.1,NZ_CP140965.1,984,855,797826,2,1.2876154054511129
Pseudomonadota,GCF_034638195.1,NZ_CP140967.1,159,90,60750,2,1.2727538279689687
Pseudomonadota,GCF_034638195.1,NZ_CP140968.1,1336,1191,1202694,2,1.322027439374212
Pseudomonadota,GCF_034643255.1,NZ_CP141085.1,357,325,318249,1,0.7587761674718196
Pseudomonadota,GCF_035184745.2,NZ_CP144128.1,115,62,72012,1,0.8704663212435233
Pseudomonadota,GCF_035557515.1,NZ_CP149852.1,85,42,43431,2,0.9888628416261308
Pseudomonadota,GCF_035581925.1,NZ_CP141583.1,118,54,62925,4,1.0852344855588512
Pseudomonadota,GCF_035599035.1,NZ_CP141577.1,16,6,1416,1,2.181818181818182
Pseudomonadota,GCF_035610345.1,NZ_CP141213.1,1619,1474,1525239,1,1.450308815272319
Pseudomonadota,GCF_035621515.1,NZ_CP141793.1,113,56,60693,1,1.1453940066592674
Pseudomonadota,GCF_035621535.1,NZ_CP141781.1,110,59,73119,2,1.0495271832014517
Pseudomonadota,GCF_035658535.1,NZ_CP141994.1,117,55,63198,1,1.2147852147852147
Pseudomonadota,GCF_035666255.1,NZ_CP142042.1,177,136,120768,4,0.994733554405146
Pseudomonadota,GCF_035969035.1,NZ_CP140867.1,1525,456,517302,18,1.371316181714488
Pseudomonadota,GCF_036038995.2,NZ_CP158133.1,912,805,869658,2,1.3158536840925463
Pseudomonadota,GCF_036254055.1,NZ_CP141217.1,119,58,67695,2,1.0284192075280223
Pseudomonadota,GCF_036287375.2,NZ_CP142985.1,112,60,69222,1,0.8545343883140597
Pseudomonadota,GCF_036287515.1,NZ_CP143007.1,107,56,68028,2,1.0370347023713813
Pseudomonadota,GCF_036287705.1,NZ_CP142951.1,107,47,46092,2,1.0202875775909483
Pseudomonadota,GCF_036287785.1,NZ_CP142972.1,247,134,129945,2,0.922725871146741
Pseudomonadota,GCF_036289145.1,NZ_CP137188.1,131,63,68787,1,1.294921875
Pseudomonadota,GCF_036289205.1,NZ_CP137200.1,134,63,63321,1,1.354239256678281
Pseudomonadota,GCF_036362825.1,NZ_CP143628.1,93,39,40665,1,1.075
Pseudomonadota,GCF_036494765.1,NZ_AP027490.1,105,55,52212,2,1.031016573192869
Pseudomonadota,GCF_036496705.1,NZ_AP027538.1,206,134,138054,1,1.0470770822555613
Pseudomonadota,GCF_036496865.1,NZ_AP027545.1,113,54,62538,3,1.0850498920897522
Pseudomonadota,GCF_036497705.1,NZ_AP027572.1,119,56,68961,4,1.0621100912064838
Pseudomonadota,GCF_036497865.1,NZ_AP027577.1,191,122,125073,1,0.997750281214848
Pseudomonadota,GCF_036499565.1,NZ_AP027635.1,54,41,35697,1,1.2427745664739884
Pseudomonadota,GCF_036501105.1,NZ_AP027678.1,102,56,48852,3,0.9373910742878276
Pseudomonadota,GCF_036501505.1,NZ_AP027688.1,106,57,51069,3,1.0535047905617516
Pseudomonadota,GCF_036503025.1,NZ_AP027746.1,164,123,123303,1,1.0163727959697733
Pseudomonadota,GCF_036504395.1,NZ_AP027786.1,87,42,51345,2,1.0379130245890416
Pseudomonadota,GCF_036506655.1,NZ_AP027855.1,100,56,63636,2,0.9902600600896418
Pseudomonadota,GCF_036507355.1,NZ_AP027878.1,101,49,49422,2,0.9827845013603528
Pseudomonadota,GCF_036508395.1,NZ_AP027904.1,116,59,66861,4,1.041126755576918
Pseudomonadota,GCF_036510035.1,NZ_AP028823.1,114,67,66438,2,0.9664065424783446
Pseudomonadota,GCF_036510215.1,NZ_AP028829.1,123,73,71199,2,0.9591366525423728
Pseudomonadota,GCF_036510415.1,NZ_AP028834.1,125,77,73143,2,0.9564667543227156
Pseudomonadota,GCF_036510595.1,NZ_AP028839.1,109,62,62181,2,0.9598843281726268
Pseudomonadota,GCF_036510815.1,NZ_AP028844.1,108,61,61365,2,0.9602116078594084
Pseudomonadota,GCF_036511015.1,NZ_AP028849.1,120,73,71199,2,0.9591366525423728
Pseudomonadota,GCF_036511175.1,NZ_AP028855.1,121,73,70596,2,0.9564797716971628
Pseudomonadota,GCF_036511355.1,NZ_AP028860.1,120,73,71199,2,0.9591366525423728
Pseudomonadota,GCF_036511735.1,NZ_AP028872.1,116,57,64728,4,1.0472567991440882
Pseudomonadota,GCF_036512675.1,NZ_AP028969.1,445,397,394287,6,0.9121057652332945
Pseudomonadota,GCF_036621415.1,NZ_CP030942.1,272,260,272043,2,1.387824930225202
Pseudomonadota,GCF_036718175.1,NZ_CP150020.1,107,46,48777,2,1.0450334941050374
Pseudomonadota,GCF_036785835.1,NZ_CP145150.1,116,51,60906,2,1.000484538693322
Pseudomonadota,GCF_036787225.1,NZ_CP145173.1,110,57,72048,2,1.0043412161516925
Pseudomonadota,GCF_036866085.1,NZ_CP142295.1,50,42,47931,1,1.3163064833005893
Pseudomonadota,GCF_036884425.1,NZ_CP145648.1,112,55,49770,2,1.0273157773157773
Pseudomonadota,GCF_036884615.1,NZ_CP145681.1,121,56,65247,4,1.070342427950158
Pseudomonadota,GCF_036884795.1,NZ_CP145709.1,81,70,62958,1,1.2383073496659245
Pseudomonadota,GCF_036967225.1,NZ_CP146029.1,67,44,25434,2,0.8137777777777777
Pseudomonadota,GCF_037023145.1,NZ_CP146092.1,1745,1544,1648887,3,2.189115105520968
Pseudomonadota,GCF_037023145.1,NZ_CP146093.1,393,275,281772,3,1.876204891449058
Pseudomonadota,GCF_037024855.1,NZ_CP146193.1,109,57,69291,1,1.180679785330948
Pseudomonadota,GCF_037039395.1,NZ_CP146241.1,442,400,422091,1,0.8513429538079127
Pseudomonadota,GCF_037055335.1,NZ_CP146383.1,189,87,93015,4,1.0844968259070238
Pseudomonadota,GCF_037071415.1,NZ_CP143488.1,1374,370,366894,18,1.033395130719336
Pseudomonadota,GCF_037094535.1,NZ_CP146657.1,230,105,112551,4,1.09450957703978
Pseudomonadota,GCF_037101255.1,NZ_AP028998.1,2173,1942,2025681,1,1.8951514090670405
Pseudomonadota,GCF_037279725.1,NZ_CP147598.1,112,61,73677,2,1.0614873062487953
Pseudomonadota,GCF_037477805.1,NZ_CP125183.1,116,52,61395,2,0.9768477522854068
Pseudomonadota,GCF_037482275.1,NZ_CP148089.1,1046,912,863607,1,1.3832097067347842
Pseudomonadota,GCF_037482275.1,NZ_CP148090.1,1475,1331,1388751,1,1.4871120623757836
Pseudomonadota,GCF_037553545.1,NZ_CP148383.1,123,59,65331,4,1.0829144306010638
Pseudomonadota,GCF_037555585.1,NZ_CP148392.1,105,53,48774,4,0.9474130070509118
Pseudomonadota,GCF_037557155.1,NZ_CP148399.1,69,68,65439,1,0.8892589508742714
Pseudomonadota,GCF_037560265.1,NZ_CP148408.1,109,49,50673,2,1.026670870113493
Pseudomonadota,GCF_037561805.1,NZ_CP148411.1,103,45,42984,3,0.9735911774492896
Pseudomonadota,GCF_037563415.1,NZ_CP148417.1,104,44,47925,2,1.0160881396429282
Pseudomonadota,GCF_037571465.1,NZ_CP148442.1,95,49,61650,2,1.0083302994053502
Pseudomonadota,GCF_037572835.1,NZ_CP148447.1,99,43,41409,2,1.0216098765432098
Pseudomonadota,GCF_037798445.1,NZ_CP148876.1,477,460,434976,7,0.970410181263125
Pseudomonadota,GCF_037798445.1,NZ_CP148877.1,61,44,30405,7,0.8507023730975571
Pseudomonadota,GCF_037819775.1,NZ_CP148988.1,102,46,46572,2,1.0037335902685776
Pseudomonadota,GCF_037821945.1,NZ_CP149138.1,109,52,52698,2,1.000420224484417
Pseudomonadota,GCF_037823755.1,NZ_CP149144.1,109,52,52698,2,1.000420224484417
Pseudomonadota,GCF_037824785.1,NZ_CP149156.1,109,52,53775,2,0.9981116291585986
Pseudomonadota,GCF_037825795.1,NZ_CP149165.1,109,52,52698,2,1.000420224484417
Pseudomonadota,GCF_037826765.1,NZ_CP149169.1,109,52,53775,2,0.9981116291585986
Pseudomonadota,GCF_037827835.1,NZ_CP149173.1,109,52,53775,2,0.9981116291585986
Pseudomonadota,GCF_037828885.1,NZ_CP149177.1,109,52,53775,2,0.9981116291585986
Pseudomonadota,GCF_037837055.1,NZ_CP149222.1,107,106,103563,1,0.2223398623610376
Pseudomonadota,GCF_037840705.1,NZ_CP149263.1,128,57,63888,1,1.2664509169363538
Pseudomonadota,GCF_037844235.1,NZ_CP149289.1,109,52,53775,2,0.9981116291585986
Pseudomonadota,GCF_037844905.1,NZ_CP149161.1,109,52,52698,2,1.000420224484417
Pseudomonadota,GCF_037920605.1,NZ_CP136464.1,5,3,741,2,2.403846153846154
Pseudomonadota,GCF_037920625.1,NZ_CP148584.1,70,68,65439,1,0.8892589508742714
Pseudomonadota,GCF_037938425.1,NZ_CP149811.1,119,56,65823,4,0.9710413704961844
Pseudomonadota,GCF_037938425.1,NZ_CP149812.1,103,51,52338,4,0.9701867617310984
Pseudomonadota,GCF_037949285.1,NZ_CP149927.1,392,355,404019,5,1.0158214463683013
Pseudomonadota,GCF_037949285.1,NZ_CP149928.1,375,325,352710,5,0.9931789051051104
Pseudomonadota,GCF_037949795.1,NZ_CP149933.1,590,551,575490,5,1.0030971735120289
Pseudomonadota,GCF_037949795.1,NZ_CP149934.1,504,485,518769,5,0.9989659099656903
Pseudomonadota,GCF_038050815.1,NZ_CP150905.1,86,48,63522,1,0.8713178294573644
Pseudomonadota,GCF_038050985.1,NZ_CP150912.1,86,48,63522,1,0.8713178294573644
Pseudomonadota,GCF_038069265.1,NZ_CP156938.1,130,63,66771,1,1.34102833158447
Pseudomonadota,GCF_038086915.1,NZ_CP146977.1,24,14,10299,2,1.2699928383862498
Pseudomonadota,GCF_038096115.1,NZ_CP150992.1,98,48,45720,3,0.96168347781251
Pseudomonadota,GCF_038098595.1,NZ_CP151172.1,119,50,59883,2,1.0094451050973838
Pseudomonadota,GCF_038396315.1,NZ_CP147095.1,114,58,48852,4,0.9691366486291207
Pseudomonadota,GCF_038396505.1,NZ_CP147062.1,77,67,63414,1,1.3846153846153848
Pseudomonadota,GCF_038418305.1,NZ_CP157757.1,228,130,126999,2,1.0281024466824982
Pseudomonadota,GCF_038418305.1,NZ_CP157758.1,95,85,71421,2,1.0173506721878722
Pseudomonadota,GCF_038430245.1,NZ_CP131909.1,113,60,69690,1,0.843359142346635
Pseudomonadota,GCF_038433795.1,NZ_CP131792.1,841,704,681471,3,0.9965477650989252
Pseudomonadota,GCF_038441185.1,NZ_CP131879.1,127,77,72657,2,0.789110835760561
Pseudomonadota,GCF_038441185.1,NZ_CP131880.1,130,87,83034,2,0.660029220726805
Pseudomonadota,GCF_038441195.1,NZ_CP131886.1,115,55,66765,1,0.853448275862069
Pseudomonadota,GCF_038441205.1,NZ_CP131890.1,115,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_038441215.1,NZ_CP131894.1,115,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_038441255.1,NZ_CP131904.1,115,54,66678,1,0.8554112554112554
Pseudomonadota,GCF_038441325.1,NZ_CP133708.1,90,54,55860,1,0.6056860321384425
Pseudomonadota,GCF_038442095.1,NZ_CP133714.1,85,51,53613,1,0.6439854191980559
Pseudomonadota,GCF_038442125.1,NZ_CP133718.1,85,51,52311,1,0.6393034825870647
Pseudomonadota,GCF_038452245.1,NZ_CP151862.1,363,360,356007,11,1.1437590288125692
Pseudomonadota,GCF_038627065.1,NZ_CP157329.1,86,46,48396,2,1.0019732869954496
Pseudomonadota,GCF_038627105.1,NZ_CP157236.1,87,46,48174,2,0.99554713053821
Pseudomonadota,GCF_038684765.1,NZ_CP152333.1,113,62,69693,2,1.01575049470376
Pseudomonadota,GCF_038741195.1,NZ_CP152365.1,85,48,63483,1,0.8702408702408703
Pseudomonadota,GCF_038995905.1,NZ_CP144253.1,115,48,65079,1,0.8471544715447155
Pseudomonadota,GCF_039565045.1,NZ_CP154652.1,198,178,167166,2,1.487243749637174
Pseudomonadota,GCF_039645365.1,NZ_CP147079.1,118,55,68367,4,1.0587015876905634
Pseudomonadota,GCF_039653425.1,NZ_CP166442.1,106,55,66054,1,1.1773584905660377
Pseudomonadota,GCF_039653445.1,NZ_CP166445.1,258,161,144495,1,1.255128879537086
Pseudomonadota,GCF_039692545.1,NZ_CP155589.1,1517,1260,1487409,1,4.1261997064247815
Pseudomonadota,GCF_039693335.1,NZ_CP155592.1,1518,1263,1495407,1,4.119406328759451
Pseudomonadota,GCF_039703985.1,NZ_CP155643.1,110,58,69417,2,1.0485066748550311
Pseudomonadota,GCF_039704375.1,NZ_CP155661.1,106,57,70233,2,1.0523608018385455
Pseudomonadota,GCF_039725815.1,NZ_CP065205.1,108,46,41364,2,1.0099316581962814
Pseudomonadota,GCF_039734745.1,NZ_CP166159.1,111,56,66015,2,1.031487009330516
Pseudomonadota,GCF_039909435.1,NZ_CP157096.1,113,52,49509,2,1.00350804148885
Pseudomonadota,GCF_039909535.1,NZ_CP157116.1,95,47,46203,2,0.9711732628788484
Pseudomonadota,GCF_039911655.1,NZ_CP157149.1,114,52,61224,4,1.017298024493038
Pseudomonadota,GCF_040114925.1,NZ_CP149880.1,125,89,101442,1,2.1118155619596544
Pseudomonadota,GCF_040202155.2,NZ_CP168174.1,153,84,97629,1,0.1403162055335968
Pseudomonadota,GCF_040202175.2,NZ_CP168187.1,124,63,73557,1,2.069917203311868
Pseudomonadota,GCF_040202325.2,NZ_CP168183.1,126,65,75432,1,2.0636771300448435
Pseudomonadota,GCF_040202535.2,NZ_CP167823.1,195,105,115617,1,2.1579250720461096
Pseudomonadota,GCF_040202555.2,NZ_CP168179.1,152,82,95826,1,0.1409395973154362
Pseudomonadota,GCF_040202735.2,NZ_CP167828.1,242,149,161700,1,0.1465263157894737
Pseudomonadota,GCF_040203145.2,NZ_CP168191.1,124,63,73554,1,2.069917203311868
Pseudomonadota,GCF_040250275.1,NZ_CP158192.1,108,57,68856,2,1.0304040119885869
Pseudomonadota,GCF_040255075.1,NZ_CP158294.1,302,192,197925,1,0.7537840565085772
Pseudomonadota,GCF_040267565.1,NZ_CP158349.1,85,44,49929,2,1.011407764407988
Pseudomonadota,GCF_040267575.1,NZ_CP158355.1,114,66,66015,2,0.9722715486760432
Pseudomonadota,GCF_040267585.1,NZ_CP158335.1,84,43,42264,2,0.989882951653944
Pseudomonadota,GCF_040267595.1,NZ_CP158331.1,84,42,41142,2,0.9932626661875674
Pseudomonadota,GCF_040267605.1,NZ_CP158341.1,84,43,42264,2,0.989882951653944
Pseudomonadota,GCF_040267615.1,NZ_CP158346.1,83,41,43650,2,0.9864882188059044
Pseudomonadota,GCF_040267625.1,NZ_CP158318.1,84,42,41142,2,0.9932626661875674
Pseudomonadota,GCF_040267635.1,NZ_CP158325.1,84,42,41142,2,0.9932626661875674
Pseudomonadota,GCF_040357515.1,NZ_CP128373.1,114,45,48039,1,0.8564231738035264
Pseudomonadota,GCF_040435955.1,NZ_CP159194.1,267,235,237744,2,1.392032922890844
Pseudomonadota,GCF_040436475.1,NZ_CP159120.1,105,51,45633,4,0.9586401179516526
Pseudomonadota,GCF_040436815.1,NZ_CP159151.1,136,84,81336,2,0.9498512236584352
Pseudomonadota,GCF_040500525.1,NZ_CP159403.1,1497,1270,1370211,13,1.7961575052926453
Pseudomonadota,GCF_040500525.1,NZ_CP159404.1,656,539,672381,13,1.8057655919701128
Pseudomonadota,GCF_040500525.1,NZ_CP159405.1,555,473,499209,13,1.8207717944822668
Pseudomonadota,GCF_040500525.1,NZ_CP159406.1,124,104,153105,13,1.746951234448523
Pseudomonadota,GCF_040557715.1,NZ_CP159741.1,289,250,241392,2,0.7075299416799967
Pseudomonadota,GCF_040571315.1,NZ_CP107566.1,50,24,13263,1,0.4491978609625668
Pseudomonadota,GCF_040581375.1,NZ_CP137149.1,159,149,155367,1,0.5563007412636781
Pseudomonadota,GCF_040581385.1,NZ_CP137154.1,159,148,154563,1,0.5570517363571935
Pseudomonadota,GCF_040581405.1,NZ_CP137159.1,159,148,154581,1,0.5568544102019128
Pseudomonadota,GCF_040687985.1,NZ_CP159929.1,117,60,68517,2,1.02093849467897
Pseudomonadota,GCF_040687995.1,NZ_CP159940.1,3,3,2445,1,1.5384615384615383
Pseudomonadota,GCF_040703095.1,NZ_CP160038.1,103,56,69624,1,0.8735769922109048
Pseudomonadota,GCF_040744935.1,NZ_CP160435.1,277,189,197832,1,2.119576358045781
Pseudomonadota,GCF_040761425.1,NZ_CP142889.1,933,835,888294,2,1.4604487137918476
Pseudomonadota,GCF_040784875.1,NZ_CP160624.1,111,58,68742,2,1.0193650178888325
Pseudomonadota,GCF_040790645.1,NZ_CP160840.1,186,173,169482,2,1.4319566324238524
Pseudomonadota,GCF_040790655.1,NZ_CP160836.1,298,262,267081,2,1.4051934880227817
Pseudomonadota,GCF_040790665.1,NZ_CP160850.1,268,246,244314,2,1.4045461742964602
Pseudomonadota,GCF_040790675.1,NZ_CP160854.1,217,201,210420,2,1.403634109721843
Pseudomonadota,GCF_040803885.1,NZ_CP161849.1,105,58,72048,1,0.8517022504327756
Pseudomonadota,GCF_040822125.1,NZ_CP161987.1,115,48,60573,1,0.875
Pseudomonadota,GCF_040822385.1,NZ_CP161996.1,111,45,48039,1,0.8575031525851198
Pseudomonadota,GCF_040822395.1,NZ_CP161990.1,117,48,60672,1,0.8742194469223907
Pseudomonadota,GCF_040869025.1,NZ_CP134273.1,121,72,63711,1,0.6507462686567164
Pseudomonadota,GCF_040931675.1,NZ_CP162407.1,102,52,48819,3,1.0816914741220571
Pseudomonadota,GCF_041004175.1,NZ_CP163030.1,119,55,64407,4,1.0817849954614045
Pseudomonadota,GCF_041004185.1,NZ_CP163035.1,115,60,70098,2,1.0359931824044215
Pseudomonadota,GCF_041004245.1,NZ_CP163044.1,90,48,52272,2,1.005974021228785
Pseudomonadota,GCF_041005335.1,NZ_CP163106.1,133,61,61173,1,1.33492252681764
Pseudomonadota,GCF_041005895.1,NZ_CP163116.1,103,42,43989,2,1.0338441258856483
Pseudomonadota,GCF_041021885.1,NZ_CP157427.1,3510,3034,3070029,18,0.931564954281668
Pseudomonadota,GCF_041026645.1,NZ_CP163389.1,108,58,69459,2,1.0226972380071362
Pseudomonadota,GCF_041200275.1,NZ_CP165761.1,113,60,69012,1,0.8587088915956151
Pseudomonadota,GCF_041200285.1,NZ_CP165767.1,112,59,69033,1,0.8560975609756097
Pseudomonadota,GCF_041200295.1,NZ_CP165739.1,99,54,52095,3,1.1084401837590627
Pseudomonadota,GCF_041221905.1,NZ_CP165928.1,118,61,70365,2,1.0126728073325633
Pseudomonadota,GCF_041228115.3,NZ_CP166103.2,1484,1262,1343037,13,1.3170251130566135
Pseudomonadota,GCF_041251595.1,NZ_CP158428.1,101,54,51816,3,0.9802196826984088
Pseudomonadota,GCF_041251595.1,NZ_CP158430.1,169,145,120012,3,0.935532793921711
Pseudomonadota,GCF_041281675.1,NZ_CP166229.1,108,56,68370,2,1.0256964021060528
Pseudomonadota,GCF_041283475.1,NZ_CP166206.1,109,57,67515,2,1.005966952264382
Pseudomonadota,GCF_041283535.1,NZ_CP166309.1,111,58,67908,1,0.8645320197044335
Pseudomonadota,GCF_041283545.1,NZ_CP166319.1,112,59,69033,1,0.8560975609756097
Pseudomonadota,GCF_041283575.1,NZ_CP166327.1,112,59,69033,1,0.8560975609756097
Pseudomonadota,GCF_041283585.1,NZ_CP166330.1,104,50,62421,2,1.0283549419744715
Pseudomonadota,GCF_041319725.1,NZ_CP101046.1,129,55,60120,1,1.3239766081871345
Pseudomonadota,GCF_041319885.1,NZ_CP101086.1,128,56,58971,1,1.2936979785969085
Pseudomonadota,GCF_041319955.1,NZ_CP101105.1,131,59,63120,1,1.3103448275862069
Pseudomonadota,GCF_041320025.1,NZ_CP100929.1,128,70,82749,1,1.150481838398814
Pseudomonadota,GCF_041320055.1,NZ_CP100937.1,238,146,136629,1,1.105294467578822
Pseudomonadota,GCF_041320125.1,NZ_CP100965.1,73,50,44946,1,1.0571428571428572
Pseudomonadota,GCF_041320135.1,NZ_CP100967.1,318,190,187596,1,1.0378585086042065
Pseudomonadota,GCF_041320155.1,NZ_CP100974.1,109,50,60315,1,1.1244239631336406
Pseudomonadota,GCF_041320175.1,NZ_CP100983.1,101,53,42810,1,1.1282894736842106
Pseudomonadota,GCF_041320185.1,NZ_CP100991.1,104,50,45777,1,0.2450199203187251
Pseudomonadota,GCF_041320265.1,NZ_CP101053.1,130,57,60765,1,1.3071593533487298
Pseudomonadota,GCF_041320265.1,NZ_CP101055.1,116,54,45330,1,1.2086553323029363
Pseudomonadota,GCF_041320625.1,NZ_CP166706.1,99,51,53034,2,1.0312922306260923
Pseudomonadota,GCF_041344915.1,NZ_CP166762.1,75,30,32883,1,0.8005082592121983
Pseudomonadota,GCF_041378885.1,NZ_CP166902.1,135,61,60729,10,1.0311557122797468
Pseudomonadota,GCF_041378905.1,NZ_CP166884.1,139,66,64665,2,1.2115912831437048
Pseudomonadota,GCF_041378905.1,NZ_CP166886.1,2,2,2889,2,1.2162962962962962
Pseudomonadota,GCF_041378915.1,NZ_CP166889.1,144,70,67773,1,1.3066666666666666
Pseudomonadota,GCF_041378925.1,NZ_CP166893.1,139,66,64665,1,1.3263646922183507
Pseudomonadota,GCF_041410215.1,NZ_CP166977.1,139,66,64665,1,1.3263646922183507
Pseudomonadota,GCF_041411315.1,NZ_CP087508.1,4268,4094,3925887,18,1.0229804451212878
Pseudomonadota,GCF_041411325.1,NZ_CP087512.1,4271,4098,3926541,18,1.0231363953629886
Pseudomonadota,GCF_041470125.1,NZ_CP121032.1,591,542,581349,1,0.1016736776156806
Pseudomonadota,GCF_041472985.1,NZ_CP121036.1,591,542,581316,1,0.1016736776156806
Pseudomonadota,GCF_041507355.1,NZ_CP167902.1,162,58,70404,2,0.4064967147697759
Pseudomonadota,GCF_041507355.1,NZ_CP167907.1,143,44,43332,2,0.3882496137013026
Pseudomonadota,GCF_041514435.1,NZ_CP167950.1,110,58,68907,1,0.8463385354141657
Pseudomonadota,GCF_041514545.1,NZ_CP167956.1,112,59,69033,1,0.8560975609756097
Pseudomonadota,GCF_041514655.1,NZ_CP167960.1,233,145,131790,1,0.8543626337982484
Pseudomonadota,GCF_041531595.1,NZ_CP168039.1,93,45,49125,2,0.9714629013410814
Pseudomonadota,GCF_041714685.1,NZ_CP168236.1,1518,1265,1501800,1,4.120381051613144
Pseudomonadota,GCF_041714695.1,NZ_CP168234.1,1512,1261,1497750,1,4.125783582089553
Pseudomonadota,GCF_041714705.1,NZ_CP168245.1,1517,1265,1500525,1,4.122360040227958
Pseudomonadota,GCF_041714715.1,NZ_CP168239.1,1510,1258,1494588,1,4.128417703752223
Pseudomonadota,GCF_041714725.1,NZ_CP168243.1,1510,1258,1494210,1,4.128081768659092
Pseudomonadota,GCF_041729625.1,NZ_CP168398.1,1993,1720,1723902,1,1.522135781048861
Pseudomonadota,GCF_041834835.1,NZ_CP153818.1,110,55,65328,1,1.226716839134525
Pseudomonadota,GCF_041860895.1,NZ_CP153599.1,111,59,69501,1,0.843359142346635
Pseudomonadota,GCF_041860915.1,NZ_CP153604.1,112,56,65004,2,1.0298578907642262
Pseudomonadota,GCF_041860945.1,NZ_CP153615.1,116,58,66948,2,1.0216012547865023
Pseudomonadota,GCF_041860955.1,NZ_CP153620.1,107,58,68466,1,1.1831726555652935
Pseudomonadota,GCF_041861015.1,NZ_CP153633.1,118,57,67740,2,1.0172730188981876
Pseudomonadota,GCF_041861145.1,NZ_CP153669.1,116,59,68460,2,1.035074063734338
Pseudomonadota,GCF_041861165.1,NZ_CP153676.1,113,55,66528,2,1.005158269708292
Pseudomonadota,GCF_041861505.1,NZ_CP154167.1,116,58,65970,2,1.0246436185537309
Pseudomonadota,GCF_041861535.1,NZ_CP154192.1,115,56,67845,2,1.0085738005267375
Pseudomonadota,GCF_041870065.1,NZ_CP163450.1,98,45,49050,2,1.043377555458895
Pseudomonadota,GCF_041870075.1,NZ_CP163454.1,91,43,39129,2,1.0235021097046415
Pseudomonadota,GCF_041870165.1,NZ_CP168957.1,114,58,69279,1,1.1992720655141038
Pseudomonadota,GCF_041871515.1,NZ_CP168963.1,126,49,54840,1,1.369620253164557
Pseudomonadota,GCF_041882485.1,NZ_CP169009.1,109,50,47340,3,0.9535997739816516
Pseudomonadota,GCF_041884315.1,NZ_CP169016.1,102,50,52953,2,0.989938877903646
Pseudomonadota,GCF_041884965.1,NZ_CP169021.1,107,49,48324,3,0.9585998809029632
