Genome_ID,Plasmid_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,replication_DNA_repair_and_recombination_count,replication_DNA_repair_and_recombination_percent,replication_Machinery_Elongation_count,replication_Machinery_Elongation_percent,replication_Maintenance_Partition_count,replication_Maintenance_Partition_percent,replication_Replication_Initiator_count,replication_Replication_Initiator_percent,transcription_Core_transcription_machinery_count,transcription_Core_transcription_machinery_percent,transcription_Initiation_and_promoter_recognition_count,transcription_Initiation_and_promoter_recognition_percent,transcription_Termination_and_anti_termination_count,transcription_Termination_and_anti_termination_percent,transcription_Transcription_regulation_count,transcription_Transcription_regulation_percent,translation_Regulation_and_Control_count,translation_Regulation_and_Control_percent,translation_Ribosomal_RNA_count,translation_Ribosomal_RNA_percent,translation_Ribosomal_proteins_count,translation_Ribosomal_proteins_percent,translation_Ribosome_assembly_and_maturation_count,translation_Ribosome_assembly_and_maturation_percent,translation_aaRS_count,translation_aaRS_percent,translation_tRNA_count,translation_tRNA_percent
GCF_964198625.1,NZ_OZ111279.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198625.1,NZ_OZ111280.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198625.1,NZ_OZ111281.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198625.1,NZ_OZ111282.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198625.1,NZ_OZ111283.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198625.1,NZ_OZ111284.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198635.1,NZ_OZ111273.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198635.1,NZ_OZ111274.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198635.1,NZ_OZ111275.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198635.1,NZ_OZ111276.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198655.1,NZ_OZ111286.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198655.1,NZ_OZ111287.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198655.1,NZ_OZ111288.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198655.1,NZ_OZ111289.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198675.1,NZ_OZ111305.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,4,10.5263,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198675.1,NZ_OZ111306.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198675.1,NZ_OZ111307.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198675.1,NZ_OZ111308.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198675.1,NZ_OZ111309.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198685.1,NZ_OZ111291.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198685.1,NZ_OZ111292.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198685.1,NZ_OZ111293.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198685.1,NZ_OZ111294.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111296.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,2,1.2903,0,0.0,0,0.0,2,1.4388,0,0.0,0,0.0,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111297.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,4,0.7828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111298.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,2,1.2903,1,1.2987,1,2.6316,1,0.7194,0,0.0,0,0.0,0,0.0,6,1.1742,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111299.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111300.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111301.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111302.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198705.1,NZ_OZ111303.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198725.1,NZ_OZ111316.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198725.1,NZ_OZ111317.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198725.1,NZ_OZ111318.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198725.1,NZ_OZ111319.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111360.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,2,1.2903,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111361.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,2,5.2632,4,2.8777,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111362.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,2,5.2632,1,0.7194,0,0.0,0,0.0,1,2.9412,2,0.3914,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111363.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111364.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198735.1,NZ_OZ111365.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198745.1,NZ_OZ111311.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198745.1,NZ_OZ111312.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198745.1,NZ_OZ111313.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198745.1,NZ_OZ111314.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111367.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111368.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198765.1,NZ_OZ111369.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111370.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111371.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111372.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111373.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111374.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198765.1,NZ_OZ111375.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198775.1,NZ_OZ111330.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198775.1,NZ_OZ111331.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198775.1,NZ_OZ111332.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198775.1,NZ_OZ111333.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.9785,1,0.6098,0,0.0,0,0.0,0,0.0,2,3.7736,3,13.6364
GCF_964198775.1,NZ_OZ111334.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198775.1,NZ_OZ111335.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198785.1,NZ_OZ111386.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198785.1,NZ_OZ111387.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198785.1,NZ_OZ111388.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198785.1,NZ_OZ111389.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198795.1,NZ_OZ111337.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198795.1,NZ_OZ111338.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198795.1,NZ_OZ111339.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198795.1,NZ_OZ111340.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198805.1,NZ_OZ111354.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,2,1.2903,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198805.1,NZ_OZ111355.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,2,1.2903,1,1.2987,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198805.1,NZ_OZ111356.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198805.1,NZ_OZ111357.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198805.1,NZ_OZ111358.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198815.1,NZ_OZ111377.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198815.1,NZ_OZ111378.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
GCF_964198815.1,NZ_OZ111379.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,0,0.0,1,2.6316,2,1.4388,0,0.0,0,0.0,0,0.0,5,0.9785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198815.1,NZ_OZ111380.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,0,0.0,0,0.0,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6098,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198825.1,NZ_OZ111321.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,1,1.2987,3,7.8947,4,2.8777,0,0.0,1,1.9608,0,0.0,3,0.5871,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
GCF_964198825.1,NZ_OZ111322.1,,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,1,0.6452,3,3.8961,0,0.0,1,0.7194,0,0.0,0,0.0,0,0.0,1,0.1957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,9.0909
