analysis,target,module,subcategory,feature_col,Code,included_in_target,removed_from_predictors,overlap_categories,exclusion_reason
cog_lkj,K,Transcription,,25297,AKJZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25298,AKKA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25310,AKKM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25313,AKKP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25314,AKKQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25316,AKKS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25317,AKKT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25318,AKKU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25320,AKKW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25323,AKKZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25324,AKLA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25325,AKLB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25327,AKLD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25328,AKLE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25348,AKLY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25357,AKMH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25359,AKMJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25387,AKNL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25398,AKNW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25412,AKOK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25414,AKOM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25443,AKPP,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25444,AKPQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25456,AKQC,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25457,AKQD,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25466,AKQM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25494,AKRO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25495,AKRP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25508,AKSC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25534,AKTC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25557,AKTZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25560,AKUC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25568,AKUK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25599,AKVP,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25614,AKWE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25628,AKWS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25678,AKYQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25690,AKZC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25692,AKZE,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25693,AKZF,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25749,ALBJ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25791,ALCZ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25794,ALDC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25799,ALDH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25801,ALDJ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25829,ALEL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25860,ALFQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25862,ALFS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25863,ALFT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25868,ALFY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25873,ALGD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25874,ALGE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25875,ALGF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25878,ALGI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25879,ALGJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25880,ALGK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25882,ALGM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25883,ALGN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25884,ALGO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25885,ALGP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25886,ALGQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25899,ALHD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,25949,ALJB,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,25950,ALJC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26196,ALSO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26269,ALVJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26271,ALVL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26302,ALWQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26304,ALWS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26325,ALXN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26342,ALYE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26394,AMAE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26416,AMBA,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26417,AMBB,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26418,AMBC,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26427,AMBL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26431,AMBP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26432,AMBQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26451,AMCJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26523,AMFD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26527,AMFH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26577,AMHF,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26581,AMHJ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,26606,AMII,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26611,AMIN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26620,AMIW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26636,AMJM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26638,AMJO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26644,AMJU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26680,AMLE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26688,AMLM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26706,AMME,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26762,AMOI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26804,AMPY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26866,AMSI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26963,AMWB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,26986,AMWY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27002,AMXO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27005,AMXR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27056,AMZQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27057,AMZR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27059,AMZT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27061,AMZV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27063,AMZX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27069,ANAD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27093,ANBB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27096,ANBE,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27118,ANCA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27249,ANHB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27270,ANHW,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27286,ANIM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27299,ANIZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27310,ANJK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27355,ANLD,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27356,ANLE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27357,ANLF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27362,ANLK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27363,ANLL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27364,ANLM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27366,ANLO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27367,ANLP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27368,ANLQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27369,ANLR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27371,ANLT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27372,ANLU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27374,ANLW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27379,ANMB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27382,ANME,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27386,ANMI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27389,ANML,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27391,ANMN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27392,ANMO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27393,ANMP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27394,ANMQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27396,ANMS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27400,ANMW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27401,ANMX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27408,ANNE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27410,ANNG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27415,ANNL,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27417,ANNN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27418,ANNO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27419,ANNP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27421,ANNR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27422,ANNS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27424,ANNU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27429,ANNZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27430,ANOA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27433,ANOD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27434,ANOE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27436,ANOG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27437,ANOH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27440,ANOK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27441,ANOL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27443,ANON,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27444,ANOO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27447,ANOR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27449,ANOT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27453,ANOX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27454,ANOY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27456,ANPA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27459,ANPD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27460,ANPE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27461,ANPF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27462,ANPG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27463,ANPH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27467,ANPL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27469,ANPN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27470,ANPO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27473,ANPR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27475,ANPT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27479,ANPX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27482,ANQA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27484,ANQC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27487,ANQF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27488,ANQG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27489,ANQH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27491,ANQJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27492,ANQK,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27493,ANQL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27496,ANQO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27501,ANQT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27502,ANQU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27505,ANQX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27506,ANQY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27509,ANRB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27510,ANRC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27516,ANRI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27519,ANRL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27521,ANRN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27524,ANRQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27525,ANRR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27528,ANRU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27529,ANRV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27530,ANRW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27531,ANRX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27532,ANRY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27533,ANRZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27535,ANSB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27547,ANSN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27550,ANSQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27551,ANSR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27553,ANST,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27554,ANSU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27559,ANSZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27560,ANTA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27565,ANTF,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27597,ANUL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27631,ANVT,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27656,ANWS,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27657,ANWT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27659,ANWV,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27667,ANXD,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,27684,ANXU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27685,ANXV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27698,ANYI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27707,ANYR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27788,AOBU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27790,AOBW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27800,AOCG,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27850,AOEE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27852,AOEG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27857,AOEL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27862,AOEQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27881,AOFJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27883,AOFL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27884,AOFM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27885,AOFN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27886,AOFO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27889,AOFR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27892,AOFU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27896,AOFY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27898,AOGA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27899,AOGB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27904,AOGG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27905,AOGH,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27907,AOGJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27910,AOGM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27912,AOGO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27913,AOGP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27918,AOGU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27919,AOGV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27920,AOGW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27923,AOGZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27925,AOHB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,27933,AOHJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28005,AOKD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28006,AOKE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28102,AONW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28169,AOQL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28211,AOSB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28270,AOUI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28271,AOUJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28274,AOUM,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28275,AOUN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28276,AOUO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28277,AOUP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28279,AOUR,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28280,AOUS,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28281,AOUT,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28286,AOUY,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28287,AOUZ,True,True,"[""J"",""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28288,AOVA,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28294,AOVG,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28295,AOVH,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28297,AOVJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28300,AOVM,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28302,AOVO,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28303,AOVP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28305,AOVR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28308,AOVU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28309,AOVV,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28310,AOVW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28314,AOWA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28317,AOWD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28320,AOWG,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28322,AOWI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28334,AOWU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28336,AOWW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28339,AOWZ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28343,AOXD,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28344,AOXE,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28381,AOYP,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28583,APGJ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28616,APHQ,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28700,APKW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28701,APKX,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28861,APRB,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,28903,APSR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28965,APVB,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28988,APVY,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,28990,APWA,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29003,APWN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29038,APXW,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29102,AQAI,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29105,AQAL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29107,AQAN,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29108,AQAO,True,True,"[""J"",""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,29110,AQAQ,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29111,AQAR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29112,AQAS,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29157,AQCL,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29166,AQCU,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29174,AQDC,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29212,AQEO,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,K,Transcription,,29241,AQFR,True,True,"[""K""]",target code excluded from predictors
cog_lkj,K,Transcription,,29242,AQFS,True,True,"[""K"",""L""]",target code excluded from predictors
cog_lkj,J,Translation,,95,CR,True,True,"[""J""]",target code excluded from predictors
cog_lkj,J,Translation,,96,CS,True,True,"[""J""]",target code excluded from predictors
cog_lkj,J,Translation,,98,CU,True,True,"[""J""]",target code excluded from predictors
cog_lkj,J,Translation,,99,CV,True,True,"[""J""]",target code excluded from predictors
cog_lkj,J,Translation,,100,CW,True,True,"[""J""]",target code excluded from predictors
