Replicon_Acc,Length,Total_tRNA,log10_size,has_tRNA,plot_eligible,size_bin
NZ_CP188083.1,4336,0,3.6370892735303304,False,True,"(3.552, 3.69]"
NZ_CP188209.1,9466,0,3.976166500131975,False,True,"(3.966, 4.103]"
NZ_CP188210.1,4727,0,3.6745856023029138,False,True,"(3.552, 3.69]"
NZ_CP188211.1,32417,0,4.510772821008151,False,True,"(4.379, 4.517]"
NZ_CP188212.1,3112,0,3.4930395883176515,False,True,"(3.414, 3.552]"
NZ_CP188213.1,37005,0,4.5682604085454175,False,True,"(4.517, 4.655]"
NZ_CP188214.1,4886,0,3.688953462637418,False,True,"(3.552, 3.69]"
NZ_CP188215.1,20383,0,4.309268104477122,False,True,"(4.241, 4.379]"
NZ_CP191250.1,3100,0,3.4913616938342726,False,True,"(3.414, 3.552]"
NZ_LT571450.1,45804,0,4.660903405996724,False,True,"(4.655, 4.793]"
NZ_LT571451.1,2366,0,3.3740147402919116,False,True,"(3.276, 3.414]"
NZ_LR736240.1,13569,0,4.1325478424655815,False,True,"(4.103, 4.241]"
NC_013516.1,10702,0,4.029464946638236,False,True,"(3.966, 4.103]"
NC_015219.1,20765,0,4.317331935445897,False,True,"(4.241, 4.379]"
NC_017585.1,1812548,1,6.258289516406675,True,True,"(6.172, 6.31]"
NC_016113.1,1809491,1,6.257556427366817,True,True,"(6.172, 6.31]"
NZ_CP012742.1,4944,0,3.6940784620807596,False,True,"(3.69, 3.828]"
NZ_CP015197.1,5997,0,3.7779340488377793,False,True,"(3.69, 3.828]"
NZ_CP015198.1,7512,0,3.8757555792580547,False,True,"(3.828, 3.966]"
NZ_CP024844.1,13781,0,4.139280732718524,False,True,"(4.103, 4.241]"
NZ_CP027399.1,10701,0,4.029424364058016,False,True,"(3.966, 4.103]"
NZ_AP018727.1,28095,0,4.448629036430918,False,True,"(4.379, 4.517]"
NZ_AP018728.1,16656,0,4.221570712166461,False,True,"(4.103, 4.241]"
NZ_AP018729.1,15681,0,4.195373754817413,False,True,"(4.103, 4.241]"
NZ_AP018730.1,15413,0,4.1878871784095475,False,True,"(4.103, 4.241]"
NZ_AP018731.1,6198,0,3.792251571903264,False,True,"(3.69, 3.828]"
NZ_CP044103.1,23315,0,4.367635419790511,False,True,"(4.241, 4.379]"
NZ_CP044104.1,1938,0,3.2873537727147464,False,True,"(3.276, 3.414]"
NZ_CP136161.1,9612,0,3.9828137621318627,False,True,"(3.966, 4.103]"
NZ_CP046630.1,86344,0,4.936232164052568,False,True,"(4.931, 5.069]"
NZ_CP026083.1,8445,0,3.9265996539070276,False,True,"(3.828, 3.966]"
NZ_CP053791.1,5489,0,3.739493230781615,False,True,"(3.69, 3.828]"
NZ_CP053793.1,4146,0,3.617629297757842,False,True,"(3.552, 3.69]"
NZ_AP023395.1,3038,0,3.4825877695267677,False,True,"(3.414, 3.552]"
NZ_CP065055.1,4723,0,3.6742179455767,False,True,"(3.552, 3.69]"
NZ_CP065057.1,4652,0,3.667639706056411,False,True,"(3.552, 3.69]"
NZ_CP066070.1,4171,0,3.6202401898458314,False,True,"(3.552, 3.69]"
NZ_CP068058.1,6534,0,3.8151791301394185,False,True,"(3.69, 3.828]"
NZ_CP068059.1,3351,0,3.5251744278352715,False,True,"(3.414, 3.552]"
NZ_CP104293.1,75376,0,4.877233086894158,False,True,"(4.793, 4.931]"
NZ_CP104294.1,48499,0,4.685732783984547,False,True,"(4.655, 4.793]"
NZ_CP104291.1,114869,0,5.060202840303249,False,True,"(4.931, 5.069]"
NZ_CP075173.1,4851,0,3.6858312746260635,False,True,"(3.552, 3.69]"
NZ_CP088001.1,2665,0,3.425697213362591,False,True,"(3.414, 3.552]"
NZ_CP090426.1,42041,0,4.623673037739572,False,True,"(4.517, 4.655]"
NZ_CP090425.1,42041,0,4.623673037739572,False,True,"(4.517, 4.655]"
NZ_CP090424.1,42189,0,4.625199231482169,False,True,"(4.517, 4.655]"
NZ_CP090427.1,31197,0,4.494112832925867,False,True,"(4.379, 4.517]"
NZ_CP102943.1,38606,0,4.586654806339933,False,True,"(4.517, 4.655]"
NZ_CP113441.1,3337,0,3.5233562066547925,False,True,"(3.414, 3.552]"
NZ_CP095082.1,7628,0,3.882410684373968,False,True,"(3.828, 3.966]"
NZ_CP114884.1,4732,0,3.675044735955893,False,True,"(3.552, 3.69]"
NZ_CP114885.1,4565,0,3.659440781870318,False,True,"(3.552, 3.69]"
NZ_CP118047.1,15660,0,4.194791757721925,False,True,"(4.103, 4.241]"
NZ_CP118055.1,12985,0,4.113441953965322,False,True,"(4.103, 4.241]"
NZ_CP118056.1,4357,0,3.639187559935754,False,True,"(3.552, 3.69]"
NZ_CP119173.1,12729,0,4.104794286486278,False,True,"(4.103, 4.241]"
NZ_CP123970.1,4440,0,3.6473829701146196,False,True,"(3.552, 3.69]"
NZ_CP118736.1,10787,0,4.032900678732676,False,True,"(3.966, 4.103]"
NZ_CP134539.1,15805,0,4.198794500175598,False,True,"(4.103, 4.241]"
NZ_CP180590.1,5986,0,3.7771367125041726,False,True,"(3.69, 3.828]"
NZ_CP180591.1,5514,0,3.741466761769755,False,True,"(3.69, 3.828]"
NZ_CP185764.1,4671,0,3.669409867287783,False,True,"(3.552, 3.69]"
NZ_CP185765.1,3487,0,3.5424519473759766,False,True,"(3.414, 3.552]"
NZ_CP169988.1,5846,9,3.7668588110214176,True,True,"(3.69, 3.828]"
NZ_OX461091.1,19091,0,4.2808286776397315,False,True,"(4.241, 4.379]"
NZ_OX461092.1,3973,0,3.5991185650553628,False,True,"(3.552, 3.69]"
NZ_OX460907.1,3617,0,3.5583485087616196,False,True,"(3.552, 3.69]"
NZ_OX460932.1,3041,0,3.483016420144132,False,True,"(3.414, 3.552]"
NZ_OX460962.1,2423,0,3.384353414137506,False,True,"(3.276, 3.414]"
NZ_OX460961.1,3617,0,3.5583485087616196,False,True,"(3.552, 3.69]"
NC_015876.1,4727,0,3.6745856023029138,False,True,"(3.552, 3.69]"
NZ_CP025421.1,23538,0,4.371769558513179,False,True,"(4.241, 4.379]"
NZ_CP033816.1,2366,0,3.3740147402919116,False,True,"(3.276, 3.414]"
NZ_CP032701.1,4968,0,3.6961815871685237,False,True,"(3.69, 3.828]"
NZ_CP044094.1,1330,0,3.123851640967086,False,True,"(2.999, 3.138]"
NZ_CP044095.1,1229,0,3.089551882886454,False,True,"(2.999, 3.138]"
NZ_CP044096.1,1029,0,3.012415374762433,False,True,"(2.999, 3.138]"
NZ_CP044494.1,13108,0,4.117536432710338,False,True,"(4.103, 4.241]"
NZ_CP044219.1,7951,0,3.9004217534577377,False,True,"(3.828, 3.966]"
NZ_CP044220.1,4688,0,3.670987603010034,False,True,"(3.552, 3.69]"
NZ_CP050176.1,2149,0,3.3322364154914434,False,True,"(3.276, 3.414]"
NZ_CP069428.1,16835,19,4.226213120724108,True,True,"(4.103, 4.241]"
NZ_CP190760.1,5700,0,3.7558748556724915,False,True,"(3.69, 3.828]"
NZ_CP076722.1,7550,0,3.8779469516291885,False,True,"(3.828, 3.966]"
NZ_CP190758.1,3672,0,3.564902672529205,False,True,"(3.552, 3.69]"
NZ_CP104191.1,12786,0,4.106734700097846,False,True,"(4.103, 4.241]"
NZ_CP121202.1,2441,0,3.387567779417189,False,True,"(3.276, 3.414]"
NZ_CP134148.1,9995,0,3.999782798454136,False,True,"(3.966, 4.103]"
NZ_CP082784.1,12659,0,4.102399399864983,False,True,"(3.966, 4.103]"
NZ_CP136944.1,34665,0,4.539891204534791,False,True,"(4.517, 4.655]"
NZ_AP028612.1,3133,0,3.4959603948817053,False,True,"(3.414, 3.552]"
NZ_CP161816.1,29824,0,4.474565890673888,False,True,"(4.379, 4.517]"
NZ_LR595849.1,5247,0,3.719911064198339,False,True,"(3.69, 3.828]"
NZ_CP012912.1,11393,0,4.056638097379652,False,True,"(3.966, 4.103]"
NZ_CP012913.1,5581,0,3.7467120225166606,False,True,"(3.69, 3.828]"
NZ_CP020429.2,206913,1,5.315787777523647,True,True,"(5.207, 5.345]"
NZ_CP020430.1,20536,0,4.312515855663387,False,True,"(4.241, 4.379]"
NZ_CP015284.1,126555,0,5.102279308162887,False,True,"(5.069, 5.207]"
NZ_CP017089.1,3972,0,3.5990092398233435,False,True,"(3.552, 3.69]"
NZ_CP030016.1,5586,0,3.747100931364986,False,True,"(3.69, 3.828]"
NZ_CP029399.1,20752,0,4.317059958740005,False,True,"(4.241, 4.379]"
NZ_CP022681.1,26370,0,4.421110129793434,False,True,"(4.379, 4.517]"
NZ_CP040803.1,183700,0,5.264109156305809,False,True,"(5.207, 5.345]"
NZ_CP046625.1,41625,0,4.619354246514376,False,True,"(4.517, 4.655]"
NZ_CP018188.1,188293,0,5.27483417494029,False,True,"(5.207, 5.345]"
NZ_CP046920.1,86459,0,4.936810208100322,False,True,"(4.931, 5.069]"
NZ_CP030021.1,5581,0,3.7467120225166606,False,True,"(3.69, 3.828]"
NZ_CP054154.1,138497,0,5.141440366197893,False,True,"(5.069, 5.207]"
NZ_CP054155.1,57714,0,4.761281175118344,False,True,"(4.655, 4.793]"
NZ_CP054156.1,3225,0,3.5085297189712867,False,True,"(3.414, 3.552]"
NZ_CP031378.1,4984,0,3.697578033651113,False,True,"(3.69, 3.828]"
NZ_CP032065.1,4065,0,3.609060549930087,False,True,"(3.552, 3.69]"
NZ_CP082779.1,6003,0,3.778368343355874,False,True,"(3.69, 3.828]"
NZ_CP190756.1,3541,0,3.5491259267581112,False,True,"(3.414, 3.552]"
NZ_CP090008.1,164439,0,5.216004827048945,False,True,"(5.207, 5.345]"
NZ_CP100341.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100333.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100339.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100335.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100337.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100327.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100329.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100331.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP100419.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP102139.1,6498,0,3.812779707008964,False,True,"(3.69, 3.828]"
NZ_CP102144.1,6022,0,3.7797407511767407,False,True,"(3.69, 3.828]"
NZ_CP102142.1,5459,0,3.737113094305961,False,True,"(3.69, 3.828]"
NZ_CP102147.1,5711,0,3.7567121601647715,False,True,"(3.69, 3.828]"
NZ_CP102146.1,26193,0,4.418185242939565,False,True,"(4.379, 4.517]"
NZ_CP102153.1,4285,0,3.631950826259217,False,True,"(3.552, 3.69]"
NZ_CP109938.1,6890,0,3.8382192219076257,False,True,"(3.828, 3.966]"
NZ_CP116605.1,5589,0,3.747334109615905,False,True,"(3.69, 3.828]"
NZ_CP135064.1,54345,0,4.735159593090218,False,True,"(4.655, 4.793]"
NZ_CP135066.1,51418,0,4.711115179933129,False,True,"(4.655, 4.793]"
NZ_CP135067.1,1060,0,3.0253058652647704,False,True,"(2.999, 3.138]"
NZ_CP135088.1,4717,0,3.673665876245702,False,True,"(3.552, 3.69]"
NZ_CP135091.1,4700,0,3.6720978579357175,False,True,"(3.552, 3.69]"
NZ_CP135092.1,1615,0,3.2081725266671217,False,True,"(3.138, 3.276]"
NZ_CP135437.1,23737,0,4.375425829792343,False,True,"(4.241, 4.379]"
NZ_CP135592.1,67713,0,4.830672055483784,False,True,"(4.793, 4.931]"
NZ_CP141825.1,5012,0,3.7000110623221123,False,True,"(3.69, 3.828]"
NZ_CP136949.1,4967,0,3.6960941599952233,False,True,"(3.69, 3.828]"
NZ_CP136952.1,4967,0,3.6960941599952233,False,True,"(3.69, 3.828]"
NZ_CP154892.1,3421,0,3.5341530741850624,False,True,"(3.414, 3.552]"
NZ_CP160401.1,7774,0,3.8906445362952478,False,True,"(3.828, 3.966]"
NZ_CP176419.1,5796,0,3.763128376799137,False,True,"(3.69, 3.828]"
NZ_CP176420.1,4273,0,3.6307328928171967,False,True,"(3.552, 3.69]"
NZ_CP176421.1,3973,0,3.5991185650553628,False,True,"(3.552, 3.69]"
NZ_CP176422.1,3964,0,3.598133645813238,False,True,"(3.552, 3.69]"
NZ_CP176423.1,2832,0,3.4520932490177314,False,True,"(3.414, 3.552]"
NZ_CP157577.1,3730,0,3.571708831808688,False,True,"(3.552, 3.69]"
NZ_CP145857.1,108925,0,5.037127568607792,False,True,"(4.931, 5.069]"
NZ_CP145859.1,107793,0,5.0325905589946816,False,True,"(4.931, 5.069]"
NZ_CP185345.1,6879,0,3.8375253094496014,False,True,"(3.828, 3.966]"
NZ_CP185346.1,8348,0,3.9215824403934163,False,True,"(3.828, 3.966]"
NZ_CP185355.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NZ_CP185357.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NZ_CP185359.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NZ_CP185361.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NZ_CP185363.1,8252,0,3.916559219301114,False,True,"(3.828, 3.966]"
NC_004719.1,94287,0,4.974451817684714,False,True,"(4.931, 5.069]"
NC_008500.1,4449,0,3.6482624057480444,False,True,"(3.552, 3.69]"
NC_008501.1,3361,0,3.5264685124694775,False,True,"(3.414, 3.552]"
NC_012923.1,24579,0,4.3905642095790585,False,True,"(4.379, 4.517]"
NZ_CP013739.1,167754,0,5.224672884472723,False,True,"(5.207, 5.345]"
NZ_CP013740.1,7234,0,3.859378504425601,False,True,"(3.828, 3.966]"
NC_022001.1,85047,1,4.92965899864906,True,True,"(4.793, 4.931]"
NC_021986.1,19314,0,4.285872227069257,False,True,"(4.241, 4.379]"
NZ_CP009439.1,170574,0,5.231912833882737,False,True,"(5.207, 5.345]"
NZ_CP012383.1,89658,0,4.95258904683569,False,True,"(4.931, 5.069]"
NZ_CP016560.1,707056,0,5.8494538119975354,False,True,"(5.759, 5.897]"
NZ_CP019459.1,46799,0,4.670236573178357,False,True,"(4.655, 4.793]"
NZ_CP019460.1,30888,0,4.489789788615993,False,True,"(4.379, 4.517]"
NZ_CP019461.1,15583,0,4.19265107066798,False,True,"(4.103, 4.241]"
NZ_CP019462.1,15584,0,4.192678939534541,False,True,"(4.103, 4.241]"
NZ_CP019463.1,15586,0,4.192734671903164,False,True,"(4.103, 4.241]"
NZ_CP019464.1,15601,0,4.193152436852078,False,True,"(4.103, 4.241]"
NZ_CP019465.1,15591,0,4.192873971542522,False,True,"(4.103, 4.241]"
NZ_CP023976.1,256434,1,5.408975606780655,True,True,"(5.345, 5.483]"
NZ_CP023977.1,88700,0,4.947923619831727,False,True,"(4.931, 5.069]"
NZ_CP026653.1,92208,0,4.964768602237281,False,True,"(4.931, 5.069]"
NZ_CP026654.1,76609,0,4.884279793401986,False,True,"(4.793, 4.931]"
NZ_CP029362.1,127820,1,5.106598813212537,True,True,"(5.069, 5.207]"
NZ_CP029363.1,50115,0,4.6999677346938125,False,True,"(4.655, 4.793]"
NZ_CP030074.1,969901,1,5.9867274071034196,True,True,"(5.897, 6.034]"
NZ_CP030863.1,110701,0,5.044151544027055,False,True,"(4.931, 5.069]"
NZ_CP030864.1,561689,0,5.749495918827043,False,True,"(5.621, 5.759]"
NZ_CP032054.1,1051520,0,6.021817537418949,False,True,"(5.897, 6.034]"
NZ_CP032053.1,106697,0,5.028152208536352,False,True,"(4.931, 5.069]"
NZ_CP023408.1,926728,2,5.966952284917938,True,True,"(5.897, 6.034]"
NZ_CP033072.1,72694,0,4.861498566644106,False,True,"(4.793, 4.931]"
NZ_CP036456.1,89998,1,4.9542328583436035,True,True,"(4.931, 5.069]"
NZ_CP027859.1,1795495,0,6.254184200063355,False,True,"(6.172, 6.31]"
NZ_CP048642.1,120897,0,5.082415524189053,False,True,"(5.069, 5.207]"
NZ_CP049054.1,7976,0,3.901785145303599,False,True,"(3.828, 3.966]"
NZ_CP054930.1,23898,0,4.378361556792972,False,True,"(4.241, 4.379]"
NZ_CP045703.1,180509,0,5.256498860274335,False,True,"(5.207, 5.345]"
NZ_CP060826.1,476916,1,5.678441892773872,True,True,"(5.621, 5.759]"
NZ_CP060827.1,79541,0,4.900591046692102,False,True,"(4.793, 4.931]"
NZ_CP051007.1,220610,1,5.343625194624512,True,True,"(5.207, 5.345]"
NZ_CP051008.1,87909,0,4.944033339809258,False,True,"(4.931, 5.069]"
NZ_CP051009.1,86413,0,4.9365790827979135,False,True,"(4.931, 5.069]"
NZ_CP045597.1,3498,0,3.543819805142658,False,True,"(3.414, 3.552]"
NZ_CP045848.1,11696,0,4.068037359613785,False,True,"(3.966, 4.103]"
NZ_CP045849.1,149702,0,5.1752276025017805,False,True,"(5.069, 5.207]"
NZ_CP045850.1,1794824,0,6.254021868192147,False,True,"(6.172, 6.31]"
NZ_CP065247.1,716893,0,5.85545433979988,False,True,"(5.759, 5.897]"
NZ_CP065249.1,723139,0,5.8592217843357774,False,True,"(5.759, 5.897]"
NZ_CP065250.1,23407,0,4.36934575513467,False,True,"(4.241, 4.379]"
NZ_CP065251.1,23362,0,4.368510019595464,False,True,"(4.241, 4.379]"
NZ_CP065252.1,22170,0,4.345765693114489,False,True,"(4.241, 4.379]"
NZ_CP065256.1,716977,0,5.855505224101137,False,True,"(5.759, 5.897]"
NZ_CP065257.1,181794,0,5.259579545498205,False,True,"(5.207, 5.345]"
NZ_CP065259.1,727711,0,5.861958939719026,False,True,"(5.759, 5.897]"
NZ_CP065260.1,199175,0,5.299234825837605,False,True,"(5.207, 5.345]"
NZ_CP065254.1,719983,0,5.857322242134943,False,True,"(5.759, 5.897]"
NZ_CP065235.1,706856,0,5.84933094876848,False,True,"(5.759, 5.897]"
NZ_CP065240.1,727976,0,5.862117061676528,False,True,"(5.759, 5.897]"
NZ_CP065262.1,717932,0,5.856083311340754,False,True,"(5.759, 5.897]"
NZ_CP065242.1,718714,0,5.856556104664078,False,True,"(5.759, 5.897]"
NZ_CP065243.1,278352,0,5.444594346123803,False,True,"(5.345, 5.483]"
NZ_CP065245.1,720761,0,5.857791279159929,False,True,"(5.759, 5.897]"
NZ_CP070241.1,18407,0,4.264983012316461,False,True,"(4.241, 4.379]"
NZ_CP070243.1,198329,0,5.297386222118227,False,True,"(5.207, 5.345]"
NZ_CP070244.1,8696,0,3.939319531078238,False,True,"(3.828, 3.966]"
NZ_CP070246.1,11547,0,4.062469165814253,False,True,"(3.966, 4.103]"
NZ_CP070247.1,264825,0,5.422958980954797,False,True,"(5.345, 5.483]"
NZ_CP070248.1,9202,0,3.963882228928777,False,True,"(3.828, 3.966]"
NZ_CP070250.1,211634,0,5.325585440424615,False,True,"(5.207, 5.345]"
NZ_CP070251.1,9764,0,3.989627770745151,False,True,"(3.966, 4.103]"
NZ_CP070252.1,3243,0,3.5109469486729727,False,True,"(3.414, 3.552]"
NZ_CP070253.1,2059,0,3.3136563466180315,False,True,"(3.276, 3.414]"
NZ_CP070255.1,8422,0,3.925415237084246,False,True,"(3.828, 3.966]"
NZ_CP070256.1,8718,0,3.9404168646816653,False,True,"(3.828, 3.966]"
NZ_CP070257.1,264866,0,5.423026212883577,False,True,"(5.345, 5.483]"
NZ_CP070258.1,9202,0,3.963882228928777,False,True,"(3.828, 3.966]"
NZ_CP070259.1,1236,0,3.092018470752797,False,True,"(2.999, 3.138]"
NZ_CP070261.1,85024,0,4.929541532730184,False,True,"(4.793, 4.931]"
NZ_CP070262.1,216949,0,5.3363576526423095,False,True,"(5.207, 5.345]"
NZ_CP046135.1,14137,0,4.150357257998519,False,True,"(4.103, 4.241]"
NZ_CP060743.1,24560,0,4.39022836246913,False,True,"(4.379, 4.517]"
NZ_CP080648.1,292176,0,5.465644539128595,False,True,"(5.345, 5.483]"
NZ_CP086103.1,317781,1,5.5021279273526975,True,True,"(5.483, 5.621]"
NZ_CP071873.1,27773,0,4.443622794157005,False,True,"(4.379, 4.517]"
NZ_CP097290.1,147211,0,5.16794026286026,False,True,"(5.069, 5.207]"
NZ_CP100433.1,6894,0,3.838471279071929,False,True,"(3.828, 3.966]"
NZ_CP100434.1,5013,0,3.7000977046130537,False,True,"(3.69, 3.828]"
NZ_CP101398.1,194662,0,5.289281181098857,False,True,"(5.207, 5.345]"
NZ_CP102333.1,82635,0,4.917164031429003,False,True,"(4.793, 4.931]"
NZ_CP102539.1,3361,0,3.5264685124694775,False,True,"(3.414, 3.552]"
NZ_CP102540.1,4450,0,3.6483600109809315,False,True,"(3.552, 3.69]"
NZ_CP103061.1,144299,0,5.159263321419297,False,True,"(5.069, 5.207]"
NZ_CP104318.1,616127,0,5.78967024092144,False,True,"(5.759, 5.897]"
NZ_CP104319.1,21285,0,4.3280736545131555,False,True,"(4.241, 4.379]"
NZ_CP104320.1,27219,0,4.434872165596942,False,True,"(4.379, 4.517]"
NZ_CP106794.1,308446,0,5.489179142583915,False,True,"(5.483, 5.621]"
NZ_CP106796.1,114187,0,5.057616663019841,False,True,"(4.931, 5.069]"
NZ_CP106797.1,75947,0,4.880510623370917,False,True,"(4.793, 4.931]"
NZ_CP065497.1,3385,0,3.529558673021163,False,True,"(3.414, 3.552]"
NZ_CP113263.1,53093,0,4.725037265680873,False,True,"(4.655, 4.793]"
NZ_CP113265.1,35208,0,4.546641355554889,False,True,"(4.517, 4.655]"
NZ_CP114282.1,359958,0,5.556251830121886,False,True,"(5.483, 5.621]"
NZ_CP069276.1,3500,0,3.5440680443502757,False,True,"(3.414, 3.552]"
NZ_CP115301.1,273284,0,5.436614205731738,False,True,"(5.345, 5.483]"
NZ_CP115302.1,5159,0,3.7125655278733083,False,True,"(3.69, 3.828]"
NZ_CP115937.1,510574,0,5.708058695419216,False,True,"(5.621, 5.759]"
NZ_CP115938.1,182623,0,5.261555472782353,False,True,"(5.207, 5.345]"
NZ_CP115939.1,136370,0,5.134718840500395,False,True,"(5.069, 5.207]"
NZ_CP115940.1,92197,0,4.964716789766832,False,True,"(4.931, 5.069]"
NZ_CP086230.1,11696,0,4.068037359613785,False,True,"(3.966, 4.103]"
NZ_CP086231.1,149779,0,5.175450926691585,False,True,"(5.069, 5.207]"
NZ_CP086232.1,455277,1,5.658275710871798,True,True,"(5.621, 5.759]"
NZ_CP086233.1,1795699,0,6.254233540797608,False,True,"(6.172, 6.31]"
NZ_CP121683.1,149549,0,5.174783513349056,False,True,"(5.069, 5.207]"
NZ_CP128847.1,160719,0,5.206067221551088,False,True,"(5.069, 5.207]"
NZ_CP128848.1,69611,0,4.842677872682818,False,True,"(4.793, 4.931]"
NZ_CP128849.1,17458,0,4.241994489156781,False,True,"(4.241, 4.379]"
NZ_CP129138.1,19799,0,4.29664325564288,False,True,"(4.241, 4.379]"
NZ_CP129139.1,4001,0,3.6021685513789974,False,True,"(3.552, 3.69]"
NZ_CP129140.1,3288,0,3.5169318088680126,False,True,"(3.414, 3.552]"
NZ_CP129141.1,1428,0,3.1547282074401557,False,True,"(3.138, 3.276]"
NZ_CP129142.1,1016,0,3.0068937079479006,False,True,"(2.999, 3.138]"
NZ_CP120984.1,278920,1,5.445479656532881,True,True,"(5.345, 5.483]"
NZ_CP120985.1,9039,0,3.9561203863930197,False,True,"(3.828, 3.966]"
NZ_CP120986.1,7738,0,3.8886287253852263,False,True,"(3.828, 3.966]"
NZ_CP120987.1,3091,0,3.4900990050633047,False,True,"(3.414, 3.552]"
NZ_CP120998.1,329812,0,5.518266453124669,False,True,"(5.483, 5.621]"
NZ_CP120999.1,11634,0,4.065729059462349,False,True,"(3.966, 4.103]"
NZ_CP121000.1,3091,0,3.4900990050633047,False,True,"(3.414, 3.552]"
NZ_CP137525.1,232788,0,5.366960589087364,False,True,"(5.345, 5.483]"
NZ_CP140775.1,532210,1,5.726083030501011,True,True,"(5.621, 5.759]"
NZ_CP140776.1,157211,0,5.196482930203174,False,True,"(5.069, 5.207]"
NZ_CP140777.1,107687,0,5.032163278330165,False,True,"(4.931, 5.069]"
NZ_CP109084.1,27914,0,4.445822074161696,False,True,"(4.379, 4.517]"
NZ_CP109103.1,199219,0,5.299330755782742,False,True,"(5.207, 5.345]"
NZ_CP109126.1,391299,0,5.592508738023254,False,True,"(5.483, 5.621]"
NZ_CP109141.1,55825,0,4.746828731743475,False,True,"(4.655, 4.793]"
NZ_CP109336.1,269219,0,5.4301057067554055,False,True,"(5.345, 5.483]"
NZ_CP109147.1,231877,1,5.365257672879198,True,True,"(5.345, 5.483]"
NZ_CP108377.1,89687,0,4.952729497253431,False,True,"(4.931, 5.069]"
NZ_CP108380.1,209892,0,5.321995885833155,False,True,"(5.207, 5.345]"
NZ_CP109155.1,250750,0,5.399240941692455,False,True,"(5.345, 5.483]"
NZ_CP108547.1,216726,0,5.3359110155154275,False,True,"(5.207, 5.345]"
NZ_CP108548.1,60194,0,4.779553203936304,False,True,"(4.655, 4.793]"
NZ_CP108572.1,99827,0,4.999248019895805,False,True,"(4.931, 5.069]"
NZ_CP108578.1,572738,0,5.75795599862376,False,True,"(5.621, 5.759]"
NZ_CP108579.1,199230,0,5.299354734958507,False,True,"(5.207, 5.345]"
NZ_CP107864.1,417349,3,5.620499377235842,True,True,"(5.483, 5.621]"
NZ_CP107886.1,29140,0,4.464489547433971,False,True,"(4.379, 4.517]"
NZ_CP107973.1,92766,0,4.967388830550475,False,True,"(4.931, 5.069]"
NZ_CP107987.1,176102,0,5.245764288301356,False,True,"(5.207, 5.345]"
NZ_CP107988.1,47594,0,4.677552206268094,False,True,"(4.655, 4.793]"
NZ_CP107978.1,468566,0,5.670770772207815,False,True,"(5.621, 5.759]"
NZ_CP107979.1,143239,0,5.156061280393496,False,True,"(5.069, 5.207]"
NZ_CP107980.1,25896,0,4.413232686394517,False,True,"(4.379, 4.517]"
NZ_CP108037.1,100144,0,5.000624934209221,False,True,"(4.931, 5.069]"
NZ_CP108058.1,603428,0,5.780625458247591,False,True,"(5.759, 5.897]"
NZ_CP108066.1,134326,0,5.128160082390669,False,True,"(5.069, 5.207]"
NZ_CP108074.1,122907,0,5.089576618238777,False,True,"(5.069, 5.207]"
NZ_CP109206.1,409759,0,5.612528501247812,False,True,"(5.483, 5.621]"
NZ_CP109208.1,292733,1,5.4664716835204334,True,True,"(5.345, 5.483]"
NZ_CP109448.1,42998,0,4.633448255366466,False,True,"(4.517, 4.655]"
NZ_CP109512.1,36903,0,4.567061673218297,False,True,"(4.517, 4.655]"
NZ_CP108348.1,235231,0,5.371494554826628,False,True,"(5.345, 5.483]"
NZ_CP107763.1,170554,0,5.2318619093638,False,True,"(5.207, 5.345]"
NZ_CP107767.1,98740,0,4.9944931228835125,False,True,"(4.931, 5.069]"
NZ_CP107769.1,118869,0,5.075068609166044,False,True,"(5.069, 5.207]"
NZ_CP107770.1,31015,0,4.491571785500986,False,True,"(4.379, 4.517]"
NZ_CP107771.1,9295,0,3.9682493941079175,False,True,"(3.966, 4.103]"
NZ_CP107794.1,455846,0,5.658818148264615,False,True,"(5.621, 5.759]"
NZ_CP107795.1,35882,0,4.554876641862482,False,True,"(4.517, 4.655]"
NZ_CP107824.1,303604,0,5.482307489115682,False,True,"(5.345, 5.483]"
NZ_CP107842.1,105771,0,5.02436661036093,False,True,"(4.931, 5.069]"
NZ_CP107843.1,92760,0,4.96736073996595,False,True,"(4.931, 5.069]"
NZ_CP122370.1,68728,0,4.837133706027469,False,True,"(4.793, 4.931]"
NZ_CP122371.1,29542,0,4.470439893804682,False,True,"(4.379, 4.517]"
NZ_CP146023.1,385579,0,5.586113372656949,False,True,"(5.483, 5.621]"
