seq_id	plasflow_class	source_file
NZ_CP173376.1|NZ_CP173376|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP118682.1|NZ_CP118682|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP034699.1|NZ_CP034699|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP120675.1|NZ_CP120675|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173475.1|NZ_CP173475|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173477.1|NZ_CP173477|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173450.1|NZ_CP173450|4	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173569.1|NZ_CP173569|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173593.1|NZ_CP173593|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173594.1|NZ_CP173594|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173574.1|NZ_CP173574|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173592.1|NZ_CP173592|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_017_plasflow.tsv
NZ_CP173601.1|NZ_CP173601|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173482.1|NZ_CP173482|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173545.1|NZ_CP173545|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173560.1|NZ_CP173560|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173566.1|NZ_CP173566|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173465.1|NZ_CP173465|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173462.1|NZ_CP173462|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173654.1|NZ_CP173654|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173645.1|NZ_CP173645|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173648.1|NZ_CP173648|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173651.1|NZ_CP173651|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173639.1|NZ_CP173639|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173642.1|NZ_CP173642|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173615.1|NZ_CP173615|4	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168726.1|NZ_CP168726|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168728.1|NZ_CP168728|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168730.1|NZ_CP168730|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168732.1|NZ_CP168732|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168734.1|NZ_CP168734|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168738.1|NZ_CP168738|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168736.1|NZ_CP168736|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168740.1|NZ_CP168740|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108633.1|NZ_CP108633|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108628.1|NZ_CP108628|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108618.1|NZ_CP108618|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108614.1|NZ_CP108614|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108601.1|NZ_CP108601|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109560.1|NZ_CP109560|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109519.1|NZ_CP109519|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109414.1|NZ_CP109414|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109401.1|NZ_CP109401|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109396.1|NZ_CP109396|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP090653.1|NZ_CP090653|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP090664.1|NZ_CP090664|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108310.1|NZ_CP108310|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108303.1|NZ_CP108303|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108269.1|NZ_CP108269|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108260.1|NZ_CP108260|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108248.1|NZ_CP108248|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108245.1|NZ_CP108245|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108246.1|NZ_CP108246|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173704.1|NZ_CP173704|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173705.1|NZ_CP173705|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108308.1|NZ_CP108308|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108274.1|NZ_CP108274|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108231.1|NZ_CP108231|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108163.1|NZ_CP108163|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109047.1|NZ_CP109047|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109035.1|NZ_CP109035|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108984.1|NZ_CP108984|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108868.1|NZ_CP108868|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108746.1|NZ_CP108746|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108729.1|NZ_CP108729|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109060.1|NZ_CP109060|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108704.1|NZ_CP108704|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108701.1|NZ_CP108701|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108693.1|NZ_CP108693|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108665.1|NZ_CP108665|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173725.1|NZ_CP173725|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP173998.1|NZ_CP173998|7	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108189.1|NZ_CP108189|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108116.1|NZ_CP108116|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109045.1|NZ_CP109045|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108875.1|NZ_CP108875|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108842.1|NZ_CP108842|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108821.1|NZ_CP108821|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108789.1|NZ_CP108789|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108785.1|NZ_CP108785|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108777.1|NZ_CP108777|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109331.1|NZ_CP109331|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109310.1|NZ_CP109310|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109295.1|NZ_CP109295|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109276.1|NZ_CP109276|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109267.1|NZ_CP109267|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109263.1|NZ_CP109263|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP109259.1|NZ_CP109259|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174091.1|NZ_CP174091|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174149.1|NZ_CP174149|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP117703.1|NZ_CP117703|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP129324.1|NZ_CP129324|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP123585.1|NZ_CP123585|4	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP133558.1|NZ_CP133558|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP134600.1|NZ_CP134600|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP135444.1|NZ_CP135444|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP135445.1|NZ_CP135445|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP108839.1|NZ_CP108839|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP139126.1|NZ_CP139126|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149501.1|NZ_CP149501|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142927.1|NZ_CP142927|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142945.1|NZ_CP142945|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP134279.1|NZ_CP134279|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149516.1|NZ_CP149516|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149517.1|NZ_CP149517|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174284.1|NZ_CP174284|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149250.1|NZ_CP149250|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149245.1|NZ_CP149245|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149242.1|NZ_CP149242|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149152.1|NZ_CP149152|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP149148.1|NZ_CP149148|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174278.1|NZ_CP174278|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174279.1|NZ_CP174279|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP155823.1|NZ_CP155823|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP155824.1|NZ_CP155824|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP162498.1|NZ_CP162498|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP162499.1|NZ_CP162499|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP171884.1|NZ_CP171884|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP120696.1|NZ_CP120696|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP120700.1|NZ_CP120700|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP120702.1|NZ_CP120702|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP151534.1|NZ_CP151534|6	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP095808.1|NZ_CP095808|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP053064.1|NZ_CP053064|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP053066.1|NZ_CP053066|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142921.1|NZ_CP142921|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP155937.1|NZ_CP155937|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP155995.1|NZ_CP155995|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP122291.1|NZ_CP122291|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP122286.1|NZ_CP122286|7	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP122294.1|NZ_CP122294|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP122293.1|NZ_CP122293|5	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP129416.1|NZ_CP129416|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP129420.1|NZ_CP129420|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP138622.1|NZ_CP138622|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174473.1|NZ_CP174473|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174471.1|NZ_CP174471|5	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP169553.1|NZ_CP169553|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_AP029258.1|NZ_AP029258|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP163563.1|NZ_CP163563|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174525.1|NZ_CP174525|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064454.1|NZ_CP064454|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064490.1|NZ_CP064490|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064531.1|NZ_CP064531|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064538.1|NZ_CP064538|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064551.1|NZ_CP064551|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064570.1|NZ_CP064570|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064571.1|NZ_CP064571|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064595.1|NZ_CP064595|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064635.1|NZ_CP064635|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064641.1|NZ_CP064641|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP174140.1|NZ_CP174140|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP064950.1|NZ_CP064950|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175557.1|NZ_CP175557|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175540.1|NZ_CP175540|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175668.1|NZ_CP175668|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175649.1|NZ_CP175649|3	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175909.1|NZ_CP175909|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP151018.1|NZ_CP151018|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP151070.1|NZ_CP151070|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176044.1|NZ_CP176044|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP175992.1|NZ_CP175992|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP126468.1|NZ_CP126468|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176485.1|NZ_CP176485|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP170735.1|NZ_CP170735|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176661.1|NZ_CP176661|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP151159.1|NZ_CP151159|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP160506.1|NZ_CP160506|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP160512.1|NZ_CP160512|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP125662.1|NZ_CP125662|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP058582.1|NZ_CP058582|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_JBKHUK010000004.1|NZ_JBKHUK010000004|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_JBKHUK010000002.1|NZ_JBKHUK010000002|12	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP172755.1|NZ_CP172755|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142794.1|NZ_CP142794|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142400.1|NZ_CP142400|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP142785.1|NZ_CP142785|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP158701.1|NZ_CP158701|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177042.1|NZ_CP177042|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177004.1|NZ_CP177004|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177000.1|NZ_CP177000|5	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177010.1|NZ_CP177010|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176857.1|NZ_CP176857|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176917.1|NZ_CP176917|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP176992.1|NZ_CP176992|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP151277.1|NZ_CP151277|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177199.1|NZ_CP177199|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177316.1|NZ_CP177316|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177317.1|NZ_CP177317|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177351.1|NZ_CP177351|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177327.1|NZ_CP177327|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP177329.1|NZ_CP177329|5	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178195.1|NZ_CP178195|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP059142.1|NZ_CP059142|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP059149.1|NZ_CP059149|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP128627.1|NZ_CP128627|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP128797.1|NZ_CP128797|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP130601.1|NZ_CP130601|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP098399.1|NZ_CP098399|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP059976.1|NZ_CP059976|6	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_AP027085.1|NZ_AP027085|4	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178377.1|NZ_CP178377|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178395.1|NZ_CP178395|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178396.1|NZ_CP178396|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178515.1|NZ_CP178515|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178457.1|NZ_CP178457|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178607.1|NZ_CP178607|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP129991.1|NZ_CP129991|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178752.1|NZ_CP178752|2	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178753.1|NZ_CP178753|3	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP178754.1|NZ_CP178754|4	chromosome	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP168569.1|NZ_CP168569|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP179756.1|NZ_CP179756|2	unclassified	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP134064.1|NZ_CP134064|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP134065.1|NZ_CP134065|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP172237.1|NZ_CP172237|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP180237.1|NZ_CP180237|2	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP180340.1|NZ_CP180340|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP180334.1|NZ_CP180334|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_018_plasflow.tsv
NZ_CP180328.1|NZ_CP180328|3	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_019_plasflow.tsv
NZ_CP180321.1|NZ_CP180321|4	plasmid	trna_plasmid_records_filtered_1000bp_singleline.part_019_plasflow.tsv
